"Id","concept:name_1","lifecycle:transition_1","org:resource_1","Activity_1","Resource_1","Work_Order_Qty_1","Part_Desc__1","Worker_ID_1","Report_Type_1","Qty_Completed_1","Qty_Rejected_1","Qty_for_MRB_1","concept:name_2","lifecycle:transition_2","org:resource_2","Activity_2","Resource_2","Work_Order_Qty_2","Part_Desc__2","Worker_ID_2","Report_Type_2","Qty_Completed_2","Qty_Rejected_2","Qty_for_MRB_2","concept:name_3","lifecycle:transition_3","org:resource_3","Activity_3","Resource_3","Work_Order_Qty_3","Part_Desc__3","Worker_ID_3","Report_Type_3","Qty_Completed_3","Qty_Rejected_3","Qty_for_MRB_3","concept:name_4","lifecycle:transition_4","org:resource_4","Activity_4","Resource_4","Work_Order_Qty_4","Part_Desc__4","Worker_ID_4","Report_Type_4","Qty_Completed_4","Qty_Rejected_4","Qty_for_MRB_4","concept:name_5","lifecycle:transition_5","org:resource_5","Activity_5","Resource_5","Work_Order_Qty_5","Part_Desc__5","Worker_ID_5","Report_Type_5","Qty_Completed_5","Qty_Rejected_5","Qty_for_MRB_5","concept:name_6","lifecycle:transition_6","org:resource_6","Activity_6","Resource_6","Work_Order_Qty_6","Part_Desc__6","Worker_ID_6","Report_Type_6","Qty_Completed_6","Qty_Rejected_6","Qty_for_MRB_6","concept:name_7","lifecycle:transition_7","org:resource_7","Activity_7","Resource_7","Work_Order_Qty_7","Part_Desc__7","Worker_ID_7","Report_Type_7","Qty_Completed_7","Qty_Rejected_7","Qty_for_MRB_7","concept:name_8","lifecycle:transition_8","org:resource_8","Activity_8","Resource_8","Work_Order_Qty_8","Part_Desc__8","Worker_ID_8","Report_Type_8","Qty_Completed_8","Qty_Rejected_8","Qty_for_MRB_8","concept:name_9","lifecycle:transition_9","org:resource_9","Activity_9","Resource_9","Work_Order_Qty_9","Part_Desc__9","Worker_ID_9","Report_Type_9","Qty_Completed_9","Qty_Rejected_9","Qty_for_MRB_9","remainingTime"
"26","11","1","15","11","12","52","103","15","13","9","9","9","11","14","15","11","12","52","103","15","13","9","9","9","11","1","18","11","12","52","103","18","13","8","9","9","11","14","18","11","12","52","103","18","13","8","9","9","11","1","18","11","12","52","103","18","39","9","9","9","11","14","18","11","12","52","103","18","39","9","9","9","11","1","10","11","12","52","103","10","13","9","9","9","11","14","10","11","12","52","103","10","13","9","9","9","11","1","10","11","12","52","103","10","6","86","9","9","3554760.0"
"260","71","1","34","71","72","225","29","34","13","9","9","9","71","14","34","71","72","225","29","34","13","9","9","9","71","1","34","71","72","225","29","34","13","8","9","9","71","14","34","71","72","225","29","34","13","8","9","9","71","1","34","71","72","225","29","34","6","75","9","9","71","14","34","71","72","225","29","34","6","75","9","9","71","1","18","71","72","225","29","18","6","108","9","9","71","14","18","71","72","225","29","18","6","108","9","9","71","1","34","71","72","225","29","34","6","85","9","9","4580100.0"
"261","31","1","42","31","32","118","211","42","13","9","9","9","31","14","42","31","32","118","211","42","13","9","9","9","31","1","42","31","32","118","211","42","6","74","9","9","31","14","42","31","32","118","211","42","6","74","9","9","0","1","24","0","3","118","211","24","6","9","9","9","0","14","24","0","3","118","211","24","6","9","9","9","31","1","30","31","32","118","211","30","6","74","9","9","31","14","30","31","32","118","211","30","6","74","9","9","0","1","24","0","3","118","211","24","6","118","9","9","586260.0"
"262","71","1","15","71","72","162","21","15","13","65","9","9","71","14","15","71","72","162","21","15","13","65","9","9","71","1","34","71","72","162","21","34","13","9","9","9","71","14","34","71","72","162","21","34","13","9","9","9","71","1","34","71","72","162","21","34","6","80","9","9","71","14","34","71","72","162","21","34","6","80","9","9","0","1","24","0","3","162","21","24","6","9","9","9","0","14","24","0","3","162","21","24","6","9","9","9","0","1","24","0","3","162","21","24","6","47","75","9","187440.0"
"263","31","1","30","31","32","28","226","30","13","9","9","9","31","14","30","31","32","28","226","30","13","9","9","9","31","1","30","31","32","28","226","30","13","9","9","9","31","14","30","31","32","28","226","30","13","9","9","9","31","1","30","31","32","28","226","30","13","8","9","9","0","1","40","0","3","28","226","40","6","9","9","9","31","14","30","31","32","28","226","30","13","8","9","9","31","1","30","31","32","28","226","30","39","9","9","9","0","14","40","0","3","28","226","40","6","9","9","9","1609200.0"
"264","71","1","83","71","72","227","211","83","13","65","9","9","71","14","83","71","72","227","211","83","13","65","9","9","71","1","83","71","72","227","211","83","6","65","9","9","71","1","34","71","72","227","211","34","6","102","9","9","71","14","83","71","72","227","211","83","6","65","9","9","71","14","34","71","72","227","211","34","6","102","9","9","71","1","18","71","72","227","211","18","6","106","9","9","71","14","18","71","72","227","211","18","6","106","9","9","0","1","24","0","3","227","211","24","6","9","9","9","192840.0"
"265","117","1","42","117","132","7","228","42","13","9","9","9","117","14","42","117","132","7","228","42","13","9","9","9","117","1","42","117","132","7","228","42","6","7","9","9","117","14","42","117","132","7","228","42","6","7","9","9","31","1","42","31","32","7","228","42","13","9","9","9","31","1","42","31","32","7","228","42","13","9","9","9","31","1","42","31","32","7","228","42","6","7","9","9","31","14","42","31","32","7","228","42","13","9","9","9","31","14","42","31","32","7","228","42","13","9","9","9","868320.0"
"266","0","1","2","0","3","229","5","2","6","9","9","9","0","14","2","0","3","229","5","2","6","9","9","9","48","1","51","48","49","229","5","51","13","9","9","9","48","14","51","48","49","229","5","51","13","9","9","9","48","1","10","48","49","229","5","10","6","230","9","9","48","14","10","48","49","229","5","10","6","230","9","9","48","1","51","48","49","229","5","51","6","162","9","9","0","1","2","0","3","229","5","2","13","9","9","9","48","14","51","48","49","229","5","51","6","162","9","9","7297080.0"
"267","11","1","15","11","12","153","154","15","13","9","9","9","11","14","15","11","12","153","154","15","13","9","9","9","11","1","18","11","12","153","154","18","13","65","9","9","11","14","18","11","12","153","154","18","13","65","9","9","11","1","18","11","12","153","154","18","6","60","9","9","11","14","18","11","12","153","154","18","6","60","9","9","11","1","15","11","12","153","154","15","6","82","9","9","0","1","24","0","3","153","154","24","6","9","9","9","0","14","24","0","3","153","154","24","6","9","9","9","7226160.0"
"268","31","1","42","31","32","115","231","42","13","8","9","9","31","14","42","31","32","115","231","42","13","8","9","9","31","1","42","31","32","115","231","42","13","9","9","9","0","1","24","0","3","115","231","24","6","9","9","9","31","14","42","31","32","115","231","42","13","9","9","9","0","14","24","0","3","115","231","24","6","9","9","9","31","1","42","31","32","115","231","42","13","9","9","9","0","1","24","0","3","115","231","24","6","9","9","9","0","14","24","0","3","115","231","24","6","9","9","9","1807140.0"
"269","31","1","42","31","32","86","29","42","13","9","9","9","31","14","42","31","32","86","29","42","13","9","9","9","31","1","42","31","32","86","29","42","13","108","9","9","0","1","40","0","3","86","29","40","6","9","9","9","31","1","42","31","32","86","29","42","13","8","9","9","31","14","42","31","32","86","29","42","13","8","9","9","0","14","40","0","3","86","29","40","6","9","9","9","31","14","42","31","32","86","29","42","13","108","9","9","31","1","42","31","32","86","29","42","6","101","9","9","1651380.0"
"27","31","1","42","31","32","86","29","42","13","9","9","9","31","14","42","31","32","86","29","42","13","9","9","9","31","1","42","31","32","86","29","42","13","8","9","9","31","14","42","31","32","86","29","42","13","8","9","9","31","1","42","31","32","86","29","42","13","9","9","9","31","14","42","31","32","86","29","42","13","9","9","9","31","1","42","31","32","86","29","42","6","35","9","9","31","14","42","31","32","86","29","42","6","35","9","9","31","1","42","31","32","86","29","42","13","9","9","9","441960.0"
"271","48","1","10","48","49","135","5","10","13","9","9","9","48","1","10","48","49","135","5","10","13","9","9","9","48","14","10","48","49","135","5","10","13","9","9","9","48","14","10","48","49","135","5","10","13","9","9","9","48","1","10","48","49","135","5","10","6","85","9","9","48","14","10","48","49","135","5","10","6","85","9","9","48","1","51","48","49","135","5","51","39","9","9","9","0","1","46","0","3","135","5","46","6","9","9","9","48","14","51","48","49","135","5","51","39","9","9","9","6625020.0"
"272","17","1","23","17","19","82","21","23","13","9","9","9","17","14","23","17","19","82","21","23","13","9","9","9","17","1","70","17","19","82","21","70","13","8","9","9","17","14","70","17","19","82","21","70","13","8","9","9","17","1","70","17","19","82","21","70","6","112","9","9","17","14","70","17","19","82","21","70","6","112","9","9","17","1","23","17","19","82","21","23","6","75","9","9","0","1","24","0","3","82","21","24","6","28","65","9","17","14","23","17","19","82","21","23","6","75","9","9","1392900.0"
"273","17","1","23","17","19","86","21","23","13","8","9","9","17","14","23","17","19","86","21","23","13","8","9","9","17","1","23","17","19","86","21","23","6","75","9","9","17","1","26","17","19","86","21","26","6","16","9","9","17","14","26","17","19","86","21","26","6","16","9","9","0","1","24","0","3","86","21","24","6","86","9","9","17","14","23","17","19","86","21","23","6","75","9","9","0","14","24","0","3","86","21","24","6","86","9","9","53","1","57","53","55","86","21","57","6","86","9","9","1492620.0"
"274","31","1","30","31","32","75","21","30","13","8","9","9","31","14","30","31","32","75","21","30","13","8","9","9","31","1","30","31","32","75","21","30","39","9","9","9","0","1","40","0","3","75","21","40","6","9","9","9","0","14","40","0","3","75","21","40","6","9","9","9","31","14","30","31","32","75","21","30","39","9","9","9","31","1","30","31","32","75","21","30","6","65","9","9","0","1","40","0","3","75","21","40","6","75","9","9","53","1","93","53","55","75","21","93","6","75","9","9","133800.0"
"277","215","1","216","215","217","75","5","216","6","75","9","9","215","14","216","215","217","75","5","216","6","75","9","9","0","1","46","0","3","75","5","46","6","75","9","9","0","14","46","0","3","75","5","46","6","75","9","9","113","1","88","113","114","75","5","88","6","75","9","9","113","14","88","113","114","75","5","88","6","75","9","9","87","1","88","87","89","75","5","88","13","9","9","9","87","14","88","87","89","75","5","88","13","9","9","9","87","1","88","87","89","75","5","88","6","9","9","9","327540.0"
"28","71","1","18","71","72","143","29","18","13","9","9","9","71","14","18","71","72","143","29","18","13","9","9","9","71","1","18","71","72","143","29","18","13","75","9","9","71","14","18","71","72","143","29","18","13","75","9","9","71","1","15","71","72","143","29","15","13","65","9","9","0","1","24","0","3","143","29","24","6","9","9","9","0","14","24","0","3","143","29","24","6","9","9","9","71","14","15","71","72","143","29","15","13","65","9","9","0","1","24","0","3","143","29","24","6","9","9","9","3347820.0"
"29","67","1","26","67","68","175","5","26","13","9","9","9","67","14","26","67","68","175","5","26","13","9","9","9","67","1","70","67","68","175","5","70","13","9","9","9","67","14","70","67","68","175","5","70","13","9","9","9","67","1","23","67","68","175","5","23","13","9","9","9","67","14","23","67","68","175","5","23","13","9","9","9","67","1","70","67","68","175","5","70","6","41","9","9","67","14","70","67","68","175","5","70","6","41","9","9","67","1","70","67","68","175","5","70","6","27","9","9","3476340.0"
"3","48","1","15","48","49","4","5","15","13","65","9","9","0","1","2","0","3","4","5","2","13","9","9","9","48","14","15","48","49","4","5","15","13","65","9","9","0","14","2","0","3","4","5","2","13","9","9","9","11","1","10","11","12","4","5","10","6","16","9","9","11","14","10","11","12","4","5","10","6","16","9","9","0","1","2","0","3","4","5","2","6","4","9","9","0","14","2","0","3","4","5","2","6","4","9","9","58","1","57","58","59","4","5","57","6","4","9","9","1529520.0"
"30","48","1","34","48","49","62","5","34","13","16","9","9","0","1","2","0","3","62","5","2","6","9","9","9","0","14","2","0","3","62","5","2","6","9","9","9","48","14","34","48","49","62","5","34","13","16","9","9","48","1","83","48","49","62","5","83","6","9","9","9","48","14","83","48","49","62","5","83","6","9","9","9","48","1","51","48","49","62","5","51","6","232","9","9","48","14","51","48","49","62","5","51","6","232","9","9","48","1","15","48","49","62","5","15","6","82","9","9","29100.0"
"31","11","1","10","11","12","74","5","10","13","9","9","9","11","14","10","11","12","74","5","10","13","9","9","9","11","1","10","11","12","74","5","10","13","8","9","9","11","14","10","11","12","74","5","10","13","8","9","9","11","1","10","11","12","74","5","10","6","75","9","9","11","14","10","11","12","74","5","10","6","75","9","9","11","1","34","11","12","74","5","34","6","160","9","9","11","14","34","11","12","74","5","34","6","160","9","9","0","1","2","0","3","74","5","2","6","85","8","9","2706180.0"
"32","48","1","18","48","49","151","37","18","13","9","9","9","48","14","18","48","49","151","37","18","13","9","9","9","48","1","51","48","49","151","37","51","13","9","9","9","48","14","51","48","49","151","37","51","13","9","9","9","48","1","34","48","49","151","37","34","13","9","9","9","48","14","34","48","49","151","37","34","13","9","9","9","48","1","51","48","49","151","37","51","13","75","9","9","48","14","51","48","49","151","37","51","13","75","9","9","48","1","15","48","49","151","37","15","13","8","9","9","2449200.0"
"33","71","1","18","71","72","74","29","18","13","8","9","9","71","14","18","71","72","74","29","18","13","8","9","9","0","1","24","0","3","74","29","24","6","9","9","9","71","1","18","71","72","74","29","18","13","8","9","9","0","14","24","0","3","74","29","24","6","9","9","9","71","14","18","71","72","74","29","18","13","8","9","9","71","1","18","71","72","74","29","18","6","65","9","9","71","14","18","71","72","74","29","18","6","65","9","9","71","1","15","71","72","74","29","15","6","82","9","9","1954260.0"
"34","67","1","26","67","68","82","37","26","13","8","9","9","67","14","26","67","68","82","37","26","13","8","9","9","67","1","23","67","68","82","37","23","13","8","9","9","67","14","23","67","68","82","37","23","13","8","9","9","67","1","23","67","68","82","37","23","6","108","9","9","67","14","23","67","68","82","37","23","6","108","9","9","67","1","10","67","68","82","37","10","6","4","9","9","67","14","10","67","68","82","37","10","6","4","9","9","67","1","26","67","68","82","37","26","6","65","9","9","1965480.0"
"35","48","1","51","48","49","60","5","51","13","9","9","9","48","14","51","48","49","60","5","51","13","9","9","9","48","1","18","48","49","60","5","18","13","9","9","9","48","14","18","48","49","60","5","18","13","9","9","9","48","1","34","48","49","60","5","34","13","65","9","9","48","1","51","48","49","60","5","51","6","52","9","9","48","14","34","48","49","60","5","34","13","65","9","9","48","14","51","48","49","60","5","51","6","52","9","9","0","1","2","0","3","60","5","2","6","45","8","9","2329200.0"
"36","48","1","34","48","49","82","5","34","13","9","9","9","48","14","34","48","49","82","5","34","13","9","9","9","48","1","51","48","49","82","5","51","13","8","9","9","48","14","51","48","49","82","5","51","13","8","9","9","11","1","10","11","12","82","5","10","13","9","9","9","48","1","10","48","49","82","5","10","13","9","9","9","11","14","10","11","12","82","5","10","13","9","9","9","48","14","10","48","49","82","5","10","13","9","9","9","0","1","46","0","3","82","5","46","6","9","9","9","1486500.0"
"37","31","1","42","31","32","162","29","42","13","8","9","9","99","1","70","99","19","162","29","70","6","9","9","9","99","14","70","99","19","162","29","70","6","9","9","9","31","14","42","31","32","162","29","42","13","8","9","9","31","1","42","31","32","162","29","42","13","8","9","9","31","14","42","31","32","162","29","42","13","8","9","9","31","1","18","31","32","162","29","18","6","35","9","9","31","14","18","31","32","162","29","18","6","35","9","9","31","1","233","31","32","162","29","233","6","187","9","9","1879200.0"
"38","11","1","15","11","12","174","5","15","13","9","9","9","11","14","15","11","12","174","5","15","13","9","9","9","48","1","51","48","49","174","5","51","13","8","9","9","48","14","51","48","49","174","5","51","13","8","9","9","11","1","10","11","12","174","5","10","13","9","9","9","11","14","10","11","12","174","5","10","13","9","9","9","11","1","10","11","12","174","5","10","6","65","9","9","11","14","10","11","12","174","5","10","6","65","9","9","11","1","10","11","12","174","5","10","13","9","9","9","4798440.0"
"39","67","1","70","67","68","4","21","70","13","8","9","9","67","14","70","67","68","4","21","70","13","8","9","9","67","1","70","67","68","4","21","70","13","8","9","9","0","1","40","0","3","4","21","40","6","9","9","9","0","14","40","0","3","4","21","40","6","9","9","9","67","14","70","67","68","4","21","70","13","8","9","9","67","1","70","67","68","4","21","70","6","16","9","9","0","1","40","0","3","4","21","40","6","4","9","9","67","14","70","67","68","4","21","70","6","16","9","9","439020.0"
"4","234","1","10","234","49","60","5","10","13","9","9","9","234","14","10","234","49","60","5","10","13","9","9","9","48","1","34","48","49","60","5","34","13","8","9","9","0","1","46","0","3","60","5","46","6","8","9","9","48","14","34","48","49","60","5","34","13","8","9","9","48","1","34","48","49","60","5","34","6","9","9","9","0","14","46","0","3","60","5","46","6","8","9","9","48","14","34","48","49","60","5","34","6","9","9","9","48","1","51","48","49","60","5","51","6","7","9","9","73440.0"
"40","99","1","23","99","19","162","21","23","13","9","9","9","99","14","23","99","19","162","21","23","13","9","9","9","99","1","70","99","19","162","21","70","13","8","9","9","99","14","70","99","19","162","21","70","13","8","9","9","99","1","23","99","19","162","21","23","13","8","9","9","99","14","23","99","19","162","21","23","13","8","9","9","99","1","23","99","19","162","21","23","6","102","9","9","99","14","23","99","19","162","21","23","6","102","9","9","99","1","23","99","19","162","21","23","39","9","9","9","1189440.0"
"41","17","1","23","17","19","82","21","23","13","8","9","9","17","14","23","17","19","82","21","23","13","8","9","9","17","1","23","17","19","82","21","23","13","9","9","9","0","1","24","0","3","82","21","24","6","9","9","9","17","14","23","17","19","82","21","23","13","9","9","9","17","1","23","17","19","82","21","23","6","7","9","9","0","14","24","0","3","82","21","24","6","9","9","9","17","14","23","17","19","82","21","23","6","7","9","9","17","1","70","17","19","82","21","70","6","4","9","9","1621680.0"
"42","71","1","18","71","72","69","21","18","13","8","9","9","71","14","18","71","72","69","21","18","13","8","9","9","71","1","18","71","72","69","21","18","6","82","9","9","71","14","18","71","72","69","21","18","6","82","9","9","0","1","24","0","3","69","21","24","6","9","9","9","0","14","24","0","3","69","21","24","6","9","9","9","71","1","15","71","72","69","21","15","6","92","9","9","71","14","15","71","72","69","21","15","6","92","9","9","71","1","30","71","72","69","21","30","6","102","9","9","456960.0"
"43","31","1","30","31","32","160","29","30","13","9","9","9","31","14","30","31","32","160","29","30","13","9","9","9","31","1","42","31","32","160","29","42","13","8","9","9","0","1","24","0","3","160","29","24","6","9","9","9","31","14","42","31","32","160","29","42","13","8","9","9","0","14","24","0","3","160","29","24","6","9","9","9","31","1","42","31","32","160","29","42","6","33","9","9","31","14","42","31","32","160","29","42","6","33","9","9","31","1","30","31","32","160","29","30","6","28","9","9","376380.0"
"44","235","1","26","235","68","236","237","26","13","9","9","9","235","14","26","235","68","236","237","26","13","9","9","9","235","1","70","235","68","236","237","70","13","8","9","9","235","14","70","235","68","236","237","70","13","8","9","9","235","1","70","235","68","236","237","70","6","86","9","9","235","14","70","235","68","236","237","70","6","86","9","9","235","1","26","235","68","236","237","26","6","108","9","9","235","14","26","235","68","236","237","26","6","108","9","9","235","1","26","235","68","236","237","26","6","60","9","9","2114880.0"
"45","71","1","18","71","72","60","21","18","13","8","9","9","71","14","18","71","72","60","21","18","13","8","9","9","71","1","34","71","72","60","21","34","13","8","9","9","71","14","34","71","72","60","21","34","13","8","9","9","71","1","34","71","72","60","21","34","6","52","9","9","71","14","34","71","72","60","21","34","6","52","9","9","0","1","24","0","3","60","21","24","6","9","9","9","0","14","24","0","3","60","21","24","6","9","9","9","238","1","42","238","32","60","21","42","6","9","9","9","150420.0"
"46","71","1","51","71","72","4","29","51","13","9","9","9","71","14","51","71","72","4","29","51","13","9","9","9","71","1","34","71","72","4","29","34","13","9","9","9","71","14","34","71","72","4","29","34","13","9","9","9","71","1","51","71","72","4","29","51","13","9","9","9","71","1","18","71","72","4","29","18","13","8","9","9","71","14","51","71","72","4","29","51","13","9","9","9","71","14","18","71","72","4","29","18","13","8","9","9","71","1","18","71","72","4","29","18","6","7","9","9","181140.0"
"47","31","1","30","31","32","4","29","30","13","8","9","9","31","14","30","31","32","4","29","30","13","8","9","9","31","1","30","31","32","4","29","30","39","9","9","9","0","1","24","0","3","4","29","24","6","9","9","9","31","14","30","31","32","4","29","30","39","9","9","9","31","1","30","31","32","4","29","30","6","7","9","9","0","14","24","0","3","4","29","24","6","9","9","9","31","14","30","31","32","4","29","30","6","7","9","9","31","1","30","31","32","4","29","30","13","9","9","9","1389600.0"
"48","11","1","15","11","12","74","5","15","13","9","9","9","11","14","15","11","12","74","5","15","13","9","9","9","11","1","10","11","12","74","5","10","13","65","9","9","11","14","10","11","12","74","5","10","13","65","9","9","11","1","10","11","12","74","5","10","6","187","9","9","11","14","10","11","12","74","5","10","6","187","9","9","0","1","40","0","3","74","5","40","6","9","9","9","0","14","40","0","3","74","5","40","6","9","9","9","11","1","15","11","12","74","5","15","6","101","9","9","3127320.0"
"49","31","1","42","31","32","33","29","42","13","9","9","9","0","1","2","0","3","33","29","2","13","9","9","9","31","14","42","31","32","33","29","42","13","9","9","9","0","14","2","0","3","33","29","2","13","9","9","9","31","1","42","31","32","33","29","42","6","108","9","9","31","14","42","31","32","33","29","42","6","108","9","9","71","1","104","71","72","33","29","104","6","9","8","9","71","14","104","71","72","33","29","104","6","9","8","9","0","1","24","0","3","33","29","24","6","108","9","9","1032420.0"
"50","71","1","42","71","72","7","29","42","13","9","9","9","71","14","42","71","72","7","29","42","13","9","9","9","71","1","42","71","72","7","29","42","13","9","9","9","71","14","42","71","72","7","29","42","13","9","9","9","71","1","42","71","72","7","29","42","13","9","9","9","71","14","42","71","72","7","29","42","13","9","9","9","71","1","42","71","72","7","29","42","6","7","9","9","71","14","42","71","72","7","29","42","6","7","9","9","0","1","24","0","3","7","29","24","6","7","9","9","1215300.0"
"52","31","1","42","31","32","221","29","42","6","52","9","9","31","14","42","31","32","221","29","42","6","52","9","9","31","1","30","31","32","221","29","30","13","9","9","9","31","14","30","31","32","221","29","30","13","9","9","9","31","1","30","31","32","221","29","30","39","9","9","9","31","14","30","31","32","221","29","30","39","9","9","9","31","1","30","31","32","221","29","30","13","9","9","9","31","14","30","31","32","221","29","30","13","9","9","9","31","1","30","31","32","221","29","30","13","8","9","9","583680.0"
"53","31","1","42","31","32","4","239","42","13","9","9","9","31","14","42","31","32","4","239","42","13","9","9","9","31","1","30","31","32","4","239","30","13","9","9","9","31","14","30","31","32","4","239","30","13","9","9","9","31","1","30","31","32","4","239","30","39","9","9","9","31","14","30","31","32","4","239","30","39","9","9","9","31","1","30","31","32","4","239","30","13","8","9","9","31","14","30","31","32","4","239","30","13","8","9","9","31","1","30","31","32","4","239","30","6","7","9","9","878760.0"
"54","11","1","51","11","12","41","29","51","13","9","9","9","11","14","51","11","12","41","29","51","13","9","9","9","11","1","15","11","12","41","29","15","13","9","9","9","11","14","15","11","12","41","29","15","13","9","9","9","11","1","10","11","12","41","29","10","13","9","9","9","11","14","10","11","12","41","29","10","13","9","9","9","11","1","10","11","12","41","29","10","6","35","9","9","0","1","40","0","3","41","29","40","13","9","9","9","0","14","40","0","3","41","29","40","13","9","9","9","244320.0"
"55","235","1","26","235","68","240","211","26","13","8","9","9","235","14","26","235","68","240","211","26","13","8","9","9","235","1","70","235","68","240","211","70","13","9","9","9","235","14","70","235","68","240","211","70","13","9","9","9","235","1","70","235","68","240","211","70","6","35","9","9","235","14","70","235","68","240","211","70","6","35","9","9","0","1","40","0","3","240","211","40","6","9","9","9","235","1","23","235","68","240","211","23","6","4","9","9","0","14","40","0","3","240","211","40","6","9","9","9","3260700.0"
"56","117","1","30","117","32","41","21","30","39","9","9","9","117","14","30","117","32","41","21","30","39","9","9","9","117","1","42","117","32","41","21","42","13","9","9","9","95","1","94","95","95","41","21","94","6","41","9","9","95","14","94","95","95","41","21","94","6","41","9","9","117","14","42","117","32","41","21","42","13","9","9","9","117","1","42","117","32","41","21","42","6","41","9","9","117","14","42","117","32","41","21","42","6","41","9","9","25","1","24","25","3","41","21","24","6","41","9","9","18420.0"
"58","87","1","88","87","89","85","44","88","13","9","9","9","87","14","88","87","89","85","44","88","13","9","9","9","87","1","88","87","89","85","44","88","13","9","9","9","87","14","88","87","89","85","44","88","13","9","9","9","87","1","93","87","89","85","44","93","6","4","9","9","87","14","93","87","89","85","44","93","6","4","9","9","87","1","88","87","89","85","44","88","6","28","9","9","87","14","88","87","89","85","44","88","6","28","9","9","121","1","24","121","3","85","44","24","6","85","9","9","65400.0"
"59","71","1","18","71","72","4","29","18","13","65","9","9","71","14","18","71","72","4","29","18","13","65","9","9","71","1","51","71","72","4","29","51","6","33","9","9","71","14","51","71","72","4","29","51","6","33","9","9","71","1","34","71","72","4","29","34","6","8","9","9","71","14","34","71","72","4","29","34","6","8","9","9","0","1","24","0","3","4","29","24","6","33","9","9","0","14","24","0","3","4","29","24","6","33","9","9","58","1","83","58","59","4","29","83","6","33","9","9","168120.0"
"6","31","1","42","31","32","241","211","42","13","8","9","9","31","1","42","31","32","241","211","42","13","9","9","9","31","14","42","31","32","241","211","42","13","8","9","9","31","14","42","31","32","241","211","42","13","9","9","9","31","1","30","31","32","241","211","30","13","9","9","9","31","14","30","31","32","241","211","30","13","9","9","9","31","1","30","31","32","241","211","30","13","8","9","9","31","14","30","31","32","241","211","30","13","8","9","9","31","1","42","31","32","241","211","42","13","9","9","9","1658880.0"
"60","117","1","30","117","32","60","242","30","13","9","9","9","117","14","30","117","32","60","242","30","13","9","9","9","113","1","57","113","114","60","242","57","6","60","9","9","113","14","57","113","114","60","242","57","6","60","9","9","117","1","42","117","32","60","242","42","13","9","9","9","117","14","42","117","32","60","242","42","13","9","9","9","25","1","40","25","3","60","242","40","13","9","9","9","117","1","30","117","32","60","242","30","39","9","9","9","25","14","40","25","3","60","242","40","13","9","9","9","234000.0"
"61","17","1","23","17","19","97","158","23","13","8","9","9","17","1","23","17","19","97","158","23","39","9","9","9","17","14","23","17","19","97","158","23","39","9","9","9","17","14","23","17","19","97","158","23","13","8","9","9","17","1","23","17","19","97","158","23","6","75","9","9","17","14","23","17","19","97","158","23","6","75","9","9","17","1","10","17","19","97","158","10","6","36","9","9","17","14","10","17","19","97","158","10","6","36","9","9","17","1","23","17","19","97","158","23","6","7","9","9","3570360.0"
"62","31","1","30","31","32","7","29","30","13","9","9","9","31","14","30","31","32","7","29","30","13","9","9","9","31","1","30","31","32","7","29","30","39","9","9","9","31","14","30","31","32","7","29","30","39","9","9","9","31","1","30","31","32","7","29","30","13","8","9","9","31","14","30","31","32","7","29","30","13","8","9","9","31","1","30","31","32","7","29","30","39","9","9","9","31","14","30","31","32","7","29","30","39","9","9","9","31","1","30","31","32","7","29","30","6","16","9","9","2402820.0"
"63","11","1","34","11","12","243","5","34","13","9","9","9","11","14","34","11","12","243","5","34","13","9","9","9","11","1","34","11","12","243","5","34","13","9","9","9","11","14","34","11","12","243","5","34","13","9","9","9","11","1","51","11","12","243","5","51","6","7","9","9","0","1","2","0","3","243","5","2","13","9","9","9","0","14","2","0","3","243","5","2","13","9","9","9","11","14","51","11","12","243","5","51","6","7","9","9","11","1","18","11","12","243","5","18","6","115","9","9","4048800.0"
"64","48","1","51","48","49","244","5","51","13","65","9","9","48","14","51","48","49","244","5","51","13","65","9","9","48","1","10","48","49","244","5","10","6","22","9","9","48","14","10","48","49","244","5","10","6","22","9","9","48","1","34","48","49","244","5","34","6","74","9","9","48","14","34","48","49","244","5","34","6","74","9","9","48","1","10","48","49","244","5","10","6","43","9","9","48","14","10","48","49","244","5","10","6","43","9","9","48","1","10","48","49","244","5","10","6","108","9","9","60480.0"
"65","17","1","23","17","19","73","211","23","6","101","9","9","17","14","23","17","19","73","211","23","6","101","9","9","0","1","24","0","3","73","211","24","6","9","9","9","0","14","24","0","3","73","211","24","6","9","9","9","17","1","70","17","19","73","211","70","6","82","9","9","17","14","70","17","19","73","211","70","6","82","9","9","17","1","23","17","19","73","211","23","6","66","9","9","17","14","23","17","19","73","211","23","6","66","9","9","17","1","18","17","19","73","211","18","6","187","9","9","43500.0"
"66","117","1","30","117","32","4","116","30","13","8","9","9","117","14","30","117","32","4","116","30","13","8","9","9","117","1","30","117","32","4","116","30","6","7","9","9","117","14","30","117","32","4","116","30","6","7","9","9","25","1","24","25","3","4","116","24","6","4","9","9","25","14","24","25","3","4","116","24","6","4","9","9","53","1","57","53","55","4","116","57","6","4","9","9","53","14","57","53","55","4","116","57","6","4","9","9","113","1","57","113","114","4","116","57","6","4","9","9","855300.0"
