"Id","concept:name_1","lifecycle:transition_1","org:resource_1","Activity_1","Resource_1","Work_Order_Qty_1","Part_Desc__1","Worker_ID_1","Report_Type_1","Qty_Completed_1","Qty_Rejected_1","Qty_for_MRB_1","concept:name_2","lifecycle:transition_2","org:resource_2","Activity_2","Resource_2","Work_Order_Qty_2","Part_Desc__2","Worker_ID_2","Report_Type_2","Qty_Completed_2","Qty_Rejected_2","Qty_for_MRB_2","concept:name_3","lifecycle:transition_3","org:resource_3","Activity_3","Resource_3","Work_Order_Qty_3","Part_Desc__3","Worker_ID_3","Report_Type_3","Qty_Completed_3","Qty_Rejected_3","Qty_for_MRB_3","concept:name_4","lifecycle:transition_4","org:resource_4","Activity_4","Resource_4","Work_Order_Qty_4","Part_Desc__4","Worker_ID_4","Report_Type_4","Qty_Completed_4","Qty_Rejected_4","Qty_for_MRB_4","concept:name_5","lifecycle:transition_5","org:resource_5","Activity_5","Resource_5","Work_Order_Qty_5","Part_Desc__5","Worker_ID_5","Report_Type_5","Qty_Completed_5","Qty_Rejected_5","Qty_for_MRB_5","concept:name_6","lifecycle:transition_6","org:resource_6","Activity_6","Resource_6","Work_Order_Qty_6","Part_Desc__6","Worker_ID_6","Report_Type_6","Qty_Completed_6","Qty_Rejected_6","Qty_for_MRB_6","concept:name_7","lifecycle:transition_7","org:resource_7","Activity_7","Resource_7","Work_Order_Qty_7","Part_Desc__7","Worker_ID_7","Report_Type_7","Qty_Completed_7","Qty_Rejected_7","Qty_for_MRB_7","concept:name_8","lifecycle:transition_8","org:resource_8","Activity_8","Resource_8","Work_Order_Qty_8","Part_Desc__8","Worker_ID_8","Report_Type_8","Qty_Completed_8","Qty_Rejected_8","Qty_for_MRB_8","concept:name_9","lifecycle:transition_9","org:resource_9","Activity_9","Resource_9","Work_Order_Qty_9","Part_Desc__9","Worker_ID_9","Report_Type_9","Qty_Completed_9","Qty_Rejected_9","Qty_for_MRB_9","concept:name_10","lifecycle:transition_10","org:resource_10","Activity_10","Resource_10","Work_Order_Qty_10","Part_Desc__10","Worker_ID_10","Report_Type_10","Qty_Completed_10","Qty_Rejected_10","Qty_for_MRB_10","concept:name_11","lifecycle:transition_11","org:resource_11","Activity_11","Resource_11","Work_Order_Qty_11","Part_Desc__11","Worker_ID_11","Report_Type_11","Qty_Completed_11","Qty_Rejected_11","Qty_for_MRB_11","concept:name_12","lifecycle:transition_12","org:resource_12","Activity_12","Resource_12","Work_Order_Qty_12","Part_Desc__12","Worker_ID_12","Report_Type_12","Qty_Completed_12","Qty_Rejected_12","Qty_for_MRB_12","concept:name_13","lifecycle:transition_13","org:resource_13","Activity_13","Resource_13","Work_Order_Qty_13","Part_Desc__13","Worker_ID_13","Report_Type_13","Qty_Completed_13","Qty_Rejected_13","Qty_for_MRB_13","concept:name_14","lifecycle:transition_14","org:resource_14","Activity_14","Resource_14","Work_Order_Qty_14","Part_Desc__14","Worker_ID_14","Report_Type_14","Qty_Completed_14","Qty_Rejected_14","Qty_for_MRB_14","concept:name_15","lifecycle:transition_15","org:resource_15","Activity_15","Resource_15","Work_Order_Qty_15","Part_Desc__15","Worker_ID_15","Report_Type_15","Qty_Completed_15","Qty_Rejected_15","Qty_for_MRB_15","concept:name_16","lifecycle:transition_16","org:resource_16","Activity_16","Resource_16","Work_Order_Qty_16","Part_Desc__16","Worker_ID_16","Report_Type_16","Qty_Completed_16","Qty_Rejected_16","Qty_for_MRB_16","concept:name_17","lifecycle:transition_17","org:resource_17","Activity_17","Resource_17","Work_Order_Qty_17","Part_Desc__17","Worker_ID_17","Report_Type_17","Qty_Completed_17","Qty_Rejected_17","Qty_for_MRB_17","concept:name_18","lifecycle:transition_18","org:resource_18","Activity_18","Resource_18","Work_Order_Qty_18","Part_Desc__18","Worker_ID_18","Report_Type_18","Qty_Completed_18","Qty_Rejected_18","Qty_for_MRB_18","concept:name_19","lifecycle:transition_19","org:resource_19","Activity_19","Resource_19","Work_Order_Qty_19","Part_Desc__19","Worker_ID_19","Report_Type_19","Qty_Completed_19","Qty_Rejected_19","Qty_for_MRB_19","concept:name_20","lifecycle:transition_20","org:resource_20","Activity_20","Resource_20","Work_Order_Qty_20","Part_Desc__20","Worker_ID_20","Report_Type_20","Qty_Completed_20","Qty_Rejected_20","Qty_for_MRB_20","remainingTime"
"4","239","11","9","239","119","62","5","9","13","8","8","8","239","1","9","239","119","62","5","9","13","8","8","8","118","11","46","118","119","62","5","46","13","14","8","8","17","11","93","17","18","62","5","93","6","14","8","8","118","1","46","118","119","62","5","46","13","14","8","8","118","11","46","118","119","62","5","46","6","8","8","8","17","1","93","17","18","62","5","93","6","14","8","8","118","1","46","118","119","62","5","46","6","8","8","8","118","11","91","118","119","62","5","91","6","19","8","8","118","1","91","118","119","62","5","91","6","19","8","8","118","11","9","118","119","62","5","9","6","57","8","8","118","1","9","118","119","62","5","9","6","57","8","8","17","11","93","17","18","62","5","93","6","8","8","8","17","1","93","17","18","62","5","93","6","8","8","8","21","11","20","21","22","62","5","20","6","14","8","8","21","1","20","21","22","62","5","20","6","14","8","8","17","11","93","17","18","62","5","93","6","60","8","8","21","11","20","21","22","62","5","20","6","60","8","8","17","1","93","17","18","62","5","93","6","60","8","8","21","1","20","21","22","62","5","20","6","60","8","8","0.0"
"40","116","11","31","116","28","84","30","31","13","8","8","8","116","1","31","116","28","84","30","31","13","8","8","8","116","11","76","116","28","84","30","76","13","14","8","8","116","1","76","116","28","84","30","76","13","14","8","8","116","11","31","116","28","84","30","31","13","14","8","8","116","1","31","116","28","84","30","31","13","14","8","8","116","11","31","116","28","84","30","31","6","37","8","8","116","1","31","116","28","84","30","31","6","37","8","8","116","11","31","116","28","84","30","31","53","8","8","8","116","1","31","116","28","84","30","31","53","8","8","8","116","11","9","116","28","84","30","9","6","83","8","8","116","1","9","116","28","84","30","9","6","83","8","8","33","11","32","33","18","84","30","32","6","84","8","8","33","1","32","33","18","84","30","32","6","84","8","8","48","11","2","48","49","84","30","2","6","84","8","8","48","1","2","48","49","84","30","2","6","84","8","8","21","11","20","21","22","84","30","20","6","84","8","8","21","1","20","21","22","84","30","20","6","84","8","8","111","11","110","111","111","84","30","110","6","84","8","8","111","1","110","111","111","84","30","110","6","84","8","8","39180.0"
"41","26","11","31","26","28","95","30","31","13","14","8","8","26","1","31","26","28","95","30","31","13","14","8","8","26","11","31","26","28","95","30","31","13","8","8","8","17","11","32","17","18","95","30","32","6","8","8","8","26","1","31","26","28","95","30","31","13","8","8","8","26","11","31","26","28","95","30","31","6","19","8","8","17","1","32","17","18","95","30","32","6","8","8","8","26","1","31","26","28","95","30","31","6","19","8","8","26","11","76","26","28","95","30","76","6","4","8","8","26","1","76","26","28","95","30","76","6","4","8","8","240","11","20","240","49","95","30","20","6","95","8","8","240","1","20","240","49","95","30","20","6","95","8","8","17","11","93","17","18","95","30","93","6","95","8","8","17","1","93","17","18","95","30","93","6","95","8","8","21","11","20","21","22","95","30","20","6","95","8","8","21","1","20","21","22","95","30","20","6","95","8","8","0","11","20","0","3","95","30","20","6","95","8","8","0","1","20","0","3","95","30","20","6","95","8","8","24","11","135","24","25","95","30","135","13","8","8","8","24","1","135","24","25","95","30","135","13","8","8","8","447060.0"
"42","80","11","35","80","81","78","30","35","13","14","8","8","80","1","35","80","81","78","30","35","13","14","8","8","80","11","35","80","81","78","30","35","6","95","8","8","80","1","35","80","81","78","30","35","6","95","8","8","17","11","32","17","18","78","30","32","6","8","8","8","17","1","32","17","18","78","30","32","6","8","8","8","80","11","15","80","81","78","30","15","6","108","8","8","80","1","15","80","81","78","30","15","6","108","8","8","80","11","42","80","81","78","30","42","6","37","8","8","80","1","42","80","81","78","30","42","6","37","8","8","80","11","35","80","81","78","30","35","6","83","8","8","17","11","32","17","18","78","30","32","6","8","71","8","80","1","35","80","81","78","30","35","6","83","8","8","80","11","15","80","81","78","30","15","6","95","8","8","17","11","32","17","18","78","30","32","6","225","8","8","17","1","32","17","18","78","30","32","6","8","71","8","17","1","32","17","18","78","30","32","6","225","8","8","21","11","20","21","22","78","30","20","6","62","8","8","21","1","20","21","22","78","30","20","6","62","8","8","48","11","20","48","49","78","30","20","6","62","8","8","405000.0"
"43","43","11","42","43","44","144","41","42","13","8","8","8","43","1","42","43","44","144","41","42","13","8","8","8","43","11","54","43","44","144","41","54","13","14","8","8","17","11","32","17","18","144","41","32","6","8","8","8","43","1","54","43","44","144","41","54","13","14","8","8","17","1","32","17","18","144","41","32","6","8","8","8","43","11","54","43","44","144","41","54","6","45","8","8","43","1","54","43","44","144","41","54","6","45","8","8","43","11","42","43","44","144","41","42","6","40","8","8","43","1","42","43","44","144","41","42","6","40","8","8","17","11","32","17","18","144","41","32","6","144","8","8","17","1","32","17","18","144","41","32","6","144","8","8","21","11","20","21","22","144","41","20","6","144","8","8","21","1","20","21","22","144","41","20","6","144","8","8","0","11","20","0","3","144","41","20","6","144","8","8","0","1","20","0","3","144","41","20","6","144","8","8","113","11","32","113","18","144","41","32","6","144","8","8","113","1","32","113","18","144","41","32","6","144","8","8","111","11","110","111","111","144","41","110","6","8","8","8","111","11","110","111","111","144","41","110","6","144","8","8","3600.0"
"44","241","11","27","241","77","242","243","27","13","8","8","8","241","1","27","241","77","242","243","27","13","8","8","8","241","11","76","241","77","242","243","76","13","14","8","8","241","1","76","241","77","242","243","76","13","14","8","8","241","11","76","241","77","242","243","76","6","101","8","8","241","1","76","241","77","242","243","76","6","101","8","8","241","11","27","241","77","242","243","27","6","115","8","8","241","1","27","241","77","242","243","27","6","115","8","8","241","11","27","241","77","242","243","27","6","62","8","8","241","1","27","241","77","242","243","27","6","62","8","8","241","11","76","241","77","242","243","76","6","62","8","8","241","1","76","241","77","242","243","76","6","62","8","8","241","11","9","241","77","242","243","9","6","85","8","8","241","1","9","241","77","242","243","9","6","85","8","8","241","11","76","241","77","242","243","76","6","101","8","8","241","1","76","241","77","242","243","76","6","101","8","8","241","11","9","241","77","242","243","9","6","40","8","8","17","11","32","17","18","242","243","32","6","8","8","8","17","1","32","17","18","242","243","32","6","8","8","8","241","1","9","241","77","242","243","9","6","40","8","8","1933380.0"
"46","80","11","91","80","81","4","41","91","13","8","8","8","80","1","91","80","81","4","41","91","13","8","8","8","80","11","46","80","81","4","41","46","13","8","8","8","80","1","46","80","81","4","41","46","13","8","8","8","80","11","91","80","81","4","41","91","13","8","8","8","80","11","35","80","81","4","41","35","13","14","8","8","80","1","91","80","81","4","41","91","13","8","8","8","80","1","35","80","81","4","41","35","13","14","8","8","80","11","35","80","81","4","41","35","6","19","8","8","80","1","35","80","81","4","41","35","6","19","8","8","17","11","55","17","18","4","41","55","6","4","8","8","17","1","55","17","18","4","41","55","6","4","8","8","21","11","20","21","22","4","41","20","6","4","8","8","0","11","20","0","3","4","41","20","6","4","8","8","0","1","20","0","3","4","41","20","6","4","8","8","113","11","55","113","18","4","41","55","6","8","8","8","113","1","55","113","18","4","41","55","6","8","8","8","21","1","20","21","22","4","41","20","6","4","8","8","113","11","55","113","18","4","41","55","6","4","8","8","113","1","55","113","18","4","41","55","6","4","8","8","64740.0"
"47","43","11","42","43","44","4","41","42","13","14","8","8","43","1","42","43","44","4","41","42","13","14","8","8","43","11","42","43","44","4","41","42","53","8","8","8","17","11","32","17","18","4","41","32","6","8","8","8","43","1","42","43","44","4","41","42","53","8","8","8","43","11","42","43","44","4","41","42","6","19","8","8","17","1","32","17","18","4","41","32","6","8","8","8","43","1","42","43","44","4","41","42","6","19","8","8","43","11","42","43","44","4","41","42","13","8","8","8","43","1","42","43","44","4","41","42","13","8","8","8","43","11","42","43","44","4","41","42","6","8","8","8","43","1","42","43","44","4","41","42","6","8","8","8","17","11","32","17","18","4","41","32","6","4","8","8","17","1","32","17","18","4","41","32","6","4","8","8","21","11","2","21","22","4","41","2","6","4","8","8","21","1","2","21","22","4","41","2","6","4","8","8","48","11","20","48","49","4","41","20","6","4","8","8","48","1","20","48","49","4","41","20","6","4","8","8","0","11","20","0","3","4","41","20","6","14","8","8","0","1","20","0","3","4","41","20","6","14","8","8","472740.0"
"48","10","11","15","10","12","83","5","15","13","8","8","8","10","1","15","10","12","83","5","15","13","8","8","8","10","11","9","10","12","83","5","9","13","71","8","8","10","1","9","10","12","83","5","9","13","71","8","8","10","11","9","10","12","83","5","9","6","162","8","8","10","1","9","10","12","83","5","9","6","162","8","8","17","11","55","17","18","83","5","55","6","8","8","8","17","1","55","17","18","83","5","55","6","8","8","8","10","11","15","10","12","83","5","15","6","57","8","8","10","1","15","10","12","83","5","15","6","57","8","8","17","11","55","17","18","83","5","55","6","237","14","8","17","1","55","17","18","83","5","55","6","237","14","8","21","11","20","21","22","83","5","20","6","237","8","8","21","1","20","21","22","83","5","20","6","237","8","8","0","11","20","0","3","83","5","20","6","237","8","8","0","1","20","0","3","83","5","20","6","237","8","8","104","11","65","104","105","83","5","65","13","71","8","8","104","1","65","104","105","83","5","65","13","71","8","8","104","11","109","104","105","83","5","109","6","57","8","8","104","1","109","104","105","83","5","109","6","57","8","8","3020940.0"
"49","43","11","54","43","44","45","41","54","13","8","8","8","17","11","16","17","18","45","41","16","13","8","8","8","43","1","54","43","44","45","41","54","13","8","8","8","17","1","16","17","18","45","41","16","13","8","8","8","43","11","54","43","44","45","41","54","6","115","8","8","43","1","54","43","44","45","41","54","6","115","8","8","80","11","123","80","81","45","41","123","6","8","14","8","80","1","123","80","81","45","41","123","6","8","14","8","17","11","32","17","18","45","41","32","6","115","8","8","17","1","32","17","18","45","41","32","6","115","8","8","48","11","109","48","49","45","41","109","6","115","8","8","48","1","109","48","49","45","41","109","6","115","8","8","17","11","32","17","18","45","41","32","6","8","8","8","17","1","32","17","18","45","41","32","6","8","8","8","21","11","20","21","22","45","41","20","6","115","8","8","21","1","20","21","22","45","41","20","6","115","8","8","0","11","20","0","3","45","41","20","6","115","8","8","0","1","20","0","3","45","41","20","6","115","8","8","111","11","110","111","111","45","41","110","6","115","8","8","111","1","110","111","111","45","41","110","6","115","8","8","27180.0"
"52","43","11","54","43","44","225","41","54","6","64","8","8","43","1","54","43","44","225","41","54","6","64","8","8","43","11","42","43","44","225","41","42","13","8","8","8","43","1","42","43","44","225","41","42","13","8","8","8","43","11","42","43","44","225","41","42","53","8","8","8","43","1","42","43","44","225","41","42","53","8","8","8","43","11","42","43","44","225","41","42","13","8","8","8","43","1","42","43","44","225","41","42","13","8","8","8","43","11","42","43","44","225","41","42","13","14","8","8","43","1","42","43","44","225","41","42","13","14","8","8","43","11","42","43","44","225","41","42","53","8","8","8","43","1","42","43","44","225","41","42","53","8","8","8","43","11","42","43","44","225","41","42","6","195","8","8","43","1","42","43","44","225","41","42","6","195","8","8","43","11","42","43","44","225","41","42","6","40","8","8","43","1","42","43","44","225","41","42","6","40","8","8","17","11","32","17","18","225","41","32","6","225","8","8","48","11","2","48","49","225","41","2","6","225","8","8","17","1","32","17","18","225","41","32","6","225","8","8","48","1","2","48","49","225","41","2","6","225","8","8","391920.0"
"53","43","11","54","43","44","4","244","54","13","8","8","8","43","1","54","43","44","4","244","54","13","8","8","8","43","11","42","43","44","4","244","42","13","8","8","8","43","1","42","43","44","4","244","42","13","8","8","8","43","11","42","43","44","4","244","42","53","8","8","8","43","1","42","43","44","4","244","42","53","8","8","8","43","11","42","43","44","4","244","42","13","14","8","8","43","1","42","43","44","4","244","42","13","14","8","8","43","11","42","43","44","4","244","42","6","19","8","8","43","1","42","43","44","4","244","42","6","19","8","8","43","11","42","43","44","4","244","42","13","8","8","8","43","1","42","43","44","4","244","42","13","8","8","8","43","11","54","43","44","4","244","54","13","8","8","8","17","11","55","17","18","4","244","55","6","8","8","8","43","1","54","43","44","4","244","54","13","8","8","8","17","1","55","17","18","4","244","55","6","8","8","8","43","11","54","43","44","4","244","54","6","19","8","8","43","1","54","43","44","4","244","54","6","19","8","8","17","11","55","17","18","4","244","55","6","19","14","8","17","1","55","17","18","4","244","55","6","19","14","8","818940.0"
"54","10","11","91","10","12","56","41","91","13","8","8","8","10","1","91","10","12","56","41","91","13","8","8","8","10","11","15","10","12","56","41","15","13","8","8","8","10","1","15","10","12","56","41","15","13","8","8","8","10","11","9","10","12","56","41","9","13","8","8","8","10","1","9","10","12","56","41","9","13","8","8","8","10","11","9","10","12","56","41","9","6","47","8","8","17","11","55","17","18","56","41","55","13","8","8","8","17","1","55","17","18","56","41","55","13","8","8","8","10","1","9","10","12","56","41","9","6","47","8","8","10","11","15","10","12","56","41","15","6","64","8","8","10","1","15","10","12","56","41","15","6","64","8","8","17","11","55","17","18","56","41","55","6","8","38","8","17","1","55","17","18","56","41","55","6","8","38","8","48","11","20","48","49","56","41","20","6","8","8","8","48","1","20","48","49","56","41","20","6","8","8","8","48","11","20","48","49","56","41","20","6","8","8","8","48","1","20","48","49","56","41","20","6","8","8","8","17","11","55","17","18","56","41","55","6","85","8","8","17","1","55","17","18","56","41","55","6","85","8","8","144660.0"
"55","241","11","27","241","77","245","214","27","13","14","8","8","241","1","27","241","77","245","214","27","13","14","8","8","241","11","76","241","77","245","214","76","13","8","8","8","241","1","76","241","77","245","214","76","13","8","8","8","241","11","76","241","77","245","214","76","6","47","8","8","241","1","76","241","77","245","214","76","6","47","8","8","17","11","55","17","18","245","214","55","6","8","8","8","241","11","31","241","77","245","214","31","6","4","8","8","17","1","55","17","18","245","214","55","6","8","8","8","241","1","31","241","77","245","214","31","6","4","8","8","241","11","27","241","77","245","214","27","6","62","8","8","241","1","27","241","77","245","214","27","6","62","8","8","241","11","76","241","77","245","214","76","6","14","8","8","241","1","76","241","77","245","214","76","6","14","8","8","241","11","31","241","77","245","214","31","6","64","8","8","241","1","31","241","77","245","214","31","6","64","8","8","241","11","27","241","77","245","214","27","6","19","8","8","241","1","27","241","77","245","214","27","6","19","8","8","17","11","55","17","18","245","214","55","6","149","8","8","17","1","55","17","18","245","214","55","6","149","8","8","2472300.0"
"6","43","11","54","43","44","246","214","54","13","14","8","8","43","11","54","43","44","246","214","54","13","8","8","8","43","1","54","43","44","246","214","54","13","14","8","8","43","1","54","43","44","246","214","54","13","8","8","8","43","11","42","43","44","246","214","42","13","8","8","8","43","1","42","43","44","246","214","42","13","8","8","8","43","11","42","43","44","246","214","42","13","14","8","8","43","1","42","43","44","246","214","42","13","14","8","8","43","11","54","43","44","246","214","54","13","8","8","8","43","1","54","43","44","246","214","54","13","8","8","8","43","11","54","43","44","246","214","54","6","50","8","8","43","1","54","43","44","246","214","54","6","50","8","8","17","11","32","17","18","246","214","32","6","8","8","8","17","11","32","17","18","246","214","32","6","8","8","8","43","11","42","43","44","246","214","42","6","161","8","8","17","1","32","17","18","246","214","32","6","8","8","8","17","1","32","17","18","246","214","32","6","8","8","8","43","1","42","43","44","246","214","42","6","161","8","8","43","11","54","43","44","246","214","54","6","47","8","8","48","11","2","48","49","246","214","2","6","8","8","8","1559700.0"
"60","140","11","42","140","44","62","247","42","13","8","8","8","140","1","42","140","44","62","247","42","13","8","8","8","0","11","20","0","3","62","247","20","6","62","8","8","0","1","20","0","3","62","247","20","6","62","8","8","140","11","54","140","44","62","247","54","13","8","8","8","140","1","54","140","44","62","247","54","13","8","8","8","33","11","55","33","18","62","247","55","13","8","8","8","140","11","42","140","44","62","247","42","53","8","8","8","33","1","55","33","18","62","247","55","13","8","8","8","140","1","42","140","44","62","247","42","53","8","8","8","140","11","54","140","44","62","247","54","13","62","8","8","140","1","54","140","44","62","247","54","13","62","8","8","33","11","55","33","18","62","247","55","6","8","8","8","33","1","55","33","18","62","247","55","6","8","8","8","33","11","55","33","18","62","247","55","6","62","8","8","33","1","55","33","18","62","247","55","6","62","8","8","0","11","20","0","3","62","247","20","6","62","8","8","0","1","20","0","3","62","247","20","6","62","8","8","21","11","2","21","22","62","247","2","6","62","8","8","21","1","2","21","22","62","247","2","6","62","8","8","43980.0"
"61","26","11","31","26","28","39","172","31","13","14","8","8","26","11","31","26","28","39","172","31","53","8","8","8","26","1","31","26","28","39","172","31","53","8","8","8","26","1","31","26","28","39","172","31","13","14","8","8","26","11","31","26","28","39","172","31","6","38","8","8","26","1","31","26","28","39","172","31","6","38","8","8","26","11","9","26","28","39","172","9","6","50","8","8","26","1","9","26","28","39","172","9","6","50","8","8","26","11","31","26","28","39","172","31","6","19","8","8","17","11","55","17","18","39","172","55","13","8","8","8","26","1","31","26","28","39","172","31","6","19","8","8","17","1","55","17","18","39","172","55","13","8","8","8","26","11","76","26","28","39","172","76","13","8","8","8","26","1","76","26","28","39","172","76","13","8","8","8","26","11","31","26","28","39","172","31","13","14","8","8","17","11","55","17","18","39","172","55","6","8","8","8","26","1","31","26","28","39","172","31","13","14","8","8","26","11","31","26","28","39","172","31","13","14","8","8","17","1","55","17","18","39","172","55","6","8","8","8","26","1","31","26","28","39","172","31","13","14","8","8","3378420.0"
"62","43","11","42","43","44","19","41","42","13","8","8","8","43","1","42","43","44","19","41","42","13","8","8","8","43","11","42","43","44","19","41","42","53","8","8","8","43","1","42","43","44","19","41","42","53","8","8","8","43","11","42","43","44","19","41","42","13","14","8","8","43","1","42","43","44","19","41","42","13","14","8","8","43","11","42","43","44","19","41","42","53","8","8","8","43","1","42","43","44","19","41","42","53","8","8","8","43","11","42","43","44","19","41","42","6","7","8","8","43","1","42","43","44","19","41","42","6","7","8","8","43","11","42","43","44","19","41","42","6","19","8","8","43","1","42","43","44","19","41","42","6","19","8","8","17","11","32","17","18","19","41","32","6","19","8","8","17","1","32","17","18","19","41","32","6","19","8","8","17","11","32","17","18","19","41","32","6","8","8","8","17","1","32","17","18","19","41","32","6","8","8","8","21","11","20","21","22","19","41","20","6","19","8","8","48","11","20","48","49","19","41","20","6","19","8","8","21","1","20","21","22","19","41","20","6","19","8","8","48","1","20","48","49","19","41","20","6","19","8","8","686580.0"
"63","10","11","46","10","12","248","5","46","13","8","8","8","10","1","46","10","12","248","5","46","13","8","8","8","10","11","46","10","12","248","5","46","13","8","8","8","10","1","46","10","12","248","5","46","13","8","8","8","10","11","91","10","12","248","5","91","6","19","8","8","17","11","16","17","18","248","5","16","13","8","8","8","17","1","16","17","18","248","5","16","13","8","8","8","10","1","91","10","12","248","5","91","6","19","8","8","10","11","35","10","12","248","5","35","6","131","8","8","10","11","9","10","12","248","5","9","6","89","8","8","10","1","35","10","12","248","5","35","6","131","8","8","10","11","35","10","12","248","5","35","6","250","8","8","10","1","35","10","12","248","5","35","6","250","8","8","10","11","15","10","12","248","5","15","6","62","8","8","10","1","15","10","12","248","5","15","6","62","8","8","10","1","9","10","12","248","5","9","6","89","8","8","17","11","16","17","18","248","5","16","6","231","14","8","17","1","16","17","18","248","5","16","6","231","14","8","21","11","109","21","22","248","5","109","6","249","8","8","21","1","109","21","22","248","5","109","6","249","8","8","3705240.0"
"66","140","11","42","140","44","4","139","42","13","14","8","8","140","1","42","140","44","4","139","42","13","14","8","8","140","11","42","140","44","4","139","42","6","19","8","8","140","1","42","140","44","4","139","42","6","19","8","8","33","11","32","33","18","4","139","32","6","4","8","8","33","1","32","33","18","4","139","32","6","4","8","8","48","11","20","48","49","4","139","20","6","4","8","8","48","1","20","48","49","4","139","20","6","4","8","8","0","11","20","0","3","4","139","20","6","4","8","8","0","1","20","0","3","4","139","20","6","4","8","8","136","11","201","136","138","4","139","201","6","4","8","8","136","1","201","136","138","4","139","201","6","4","8","8","33","11","32","33","18","4","139","32","6","8","8","8","33","1","32","33","18","4","139","32","6","8","8","8","0","11","20","0","3","4","139","20","6","4","8","8","21","11","20","21","22","4","139","20","6","4","8","8","0","1","20","0","3","4","139","20","6","4","8","8","21","1","20","21","22","4","139","20","6","4","8","8","111","11","110","111","111","4","139","110","6","4","8","8","111","1","110","111","111","4","139","110","6","4","8","8","30360.0"
"67","118","11","91","118","119","147","5","91","13","14","8","8","118","11","91","118","119","147","5","91","6","101","8","8","118","1","91","118","119","147","5","91","13","14","8","8","118","1","91","118","119","147","5","91","6","101","8","8","118","11","9","118","119","147","5","9","6","103","8","8","10","11","9","10","12","147","5","9","13","8","8","8","10","1","9","10","12","147","5","9","13","8","8","8","118","1","9","118","119","147","5","9","6","103","8","8","118","11","15","118","119","147","5","15","6","97","8","8","118","1","15","118","119","147","5","15","6","97","8","8","118","11","9","118","119","147","5","9","6","69","8","8","118","1","9","118","119","147","5","9","6","69","8","8","10","11","76","10","12","147","5","76","6","162","8","8","10","1","76","10","12","147","5","76","6","162","8","8","10","11","9","10","12","147","5","9","6","127","8","8","17","11","16","17","18","147","5","16","6","8","8","8","17","1","16","17","18","147","5","16","6","8","8","8","10","1","9","10","12","147","5","9","6","127","8","8","10","11","15","10","12","147","5","15","6","162","8","8","10","1","15","10","12","147","5","15","6","162","8","8","4378320.0"
"7","10","11","15","10","12","7","214","15","13","8","8","8","10","1","15","10","12","7","214","15","13","8","8","8","251","11","9","251","12","7","214","9","13","8","8","8","251","1","9","251","12","7","214","9","13","8","8","8","10","11","15","10","12","7","214","15","13","14","8","8","10","1","15","10","12","7","214","15","13","14","8","8","10","11","91","10","12","7","214","91","6","57","8","8","10","1","91","10","12","7","214","91","6","57","8","8","10","11","9","10","12","7","214","9","13","8","8","8","10","1","9","10","12","7","214","9","13","8","8","8","10","11","9","10","12","7","214","9","6","71","8","8","10","1","9","10","12","7","214","9","6","71","8","8","17","11","32","17","18","7","214","32","6","7","8","8","17","1","32","17","18","7","214","32","6","7","8","8","48","11","20","48","49","7","214","20","6","7","8","8","0","11","20","0","3","7","214","20","6","7","8","8","21","11","20","21","22","7","214","20","6","7","8","8","113","11","32","113","18","7","214","32","6","8","8","8","48","1","20","48","49","7","214","20","6","7","8","8","0","1","20","0","3","7","214","20","6","7","8","8","114420.0"
"70","26","11","31","26","28","161","252","31","13","8","8","8","26","11","31","26","28","161","252","31","53","8","8","8","26","1","31","26","28","161","252","31","53","8","8","8","26","1","31","26","28","161","252","31","13","8","8","8","26","11","31","26","28","161","252","31","13","14","8","8","26","1","31","26","28","161","252","31","13","14","8","8","26","11","31","26","28","161","252","31","13","8","8","8","26","1","31","26","28","161","252","31","13","8","8","8","26","11","31","26","28","161","252","31","13","14","8","8","26","11","31","26","28","161","252","31","6","45","8","8","26","1","31","26","28","161","252","31","13","14","8","8","26","1","31","26","28","161","252","31","6","45","8","8","26","11","76","26","28","161","252","76","6","74","8","8","26","1","76","26","28","161","252","76","6","74","8","8","26","11","31","26","28","161","252","31","6","7","8","8","26","1","31","26","28","161","252","31","6","7","8","8","26","11","31","26","28","161","252","31","13","8","8","8","26","1","31","26","28","161","252","31","13","8","8","8","26","11","76","26","28","161","252","76","13","8","8","8","26","1","76","26","28","161","252","76","13","8","8","8","2821380.0"
"72","43","11","42","43","44","101","30","42","13","8","8","8","43","1","42","43","44","101","30","42","13","8","8","8","43","11","42","43","44","101","30","42","6","101","8","8","43","1","42","43","44","101","30","42","6","101","8","8","17","11","32","17","18","101","30","32","6","101","8","8","17","1","32","17","18","101","30","32","6","101","8","8","48","11","2","48","49","101","30","2","6","8","8","8","48","1","2","48","49","101","30","2","6","8","8","8","48","11","20","48","49","101","30","20","6","14","8","8","48","1","20","48","49","101","30","20","6","14","8","8","21","11","20","21","22","101","30","20","6","101","8","8","48","11","2","48","49","101","30","2","6","47","8","8","21","1","20","21","22","101","30","20","6","101","8","8","48","1","2","48","49","101","30","2","6","47","8","8","111","11","110","111","111","101","30","110","6","38","8","8","111","11","110","111","111","101","30","110","6","19","8","8","111","1","110","111","111","101","30","110","6","38","8","8","111","1","110","111","111","101","30","110","6","19","8","8","113","11","32","113","18","101","30","32","6","101","8","8","113","1","32","113","18","101","30","32","6","101","8","8","0.0"
