id,remainingTime,prediction
Case244,378300.0,406918.493414
Case244,324180.0,386308.198232
Case244,309600.0,334035.347717
Case244,308460.0,316322.381748
Case244,308400.0,313702.906429
Case244,303720.0,313063.984297
Case244,303720.0,307069.288383
Case244,303600.0,307427.881886
Case244,298500.0,303220.511635
Case244,230400.0,301320.046757
Case244,217800.0,229836.537096
Case244,131700.0,217288.800949
Case244,130080.0,136492.02245
Case244,3600.0,134349.110237
Case244,0.0,9480.42121991
Case245,2742780.0,2742780.0
Case245,2713080.0,2713080.0
Case245,2708580.0,2708580.0
Case245,2707800.0,2707800.0
Case245,2703360.0,2703360.0
Case245,2656980.0,2712120.30767
Case245,2648280.0,2680380.78569
Case245,2642160.0,2657997.01872
Case245,2642100.0,2648928.51947
Case245,2637120.0,2647268.10153
Case245,2435880.0,2641416.80411
Case245,2410200.0,2433069.64031
Case245,2410140.0,2436175.11209
Case245,2403600.0,2408146.52742
Case245,2395020.0,2402065.19925
Case245,2391420.0,2393146.12758
Case245,2274300.0,2402893.51139
Case245,2273820.0,2286859.66062
Case245,694800.0,2272374.1201
Case245,690300.0,980947.39899
Case245,518400.0,867938.581811
Case245,504360.0,646491.40943
Case245,498120.0,612907.814948
Case245,498000.0,593072.924431
Case245,439200.0,582578.421741
Case245,432000.0,514954.531374
Case245,362460.0,500753.915562
Case245,324360.0,425314.447211
Case245,276000.0,382109.3457
Case245,237960.0,329369.360549
Case245,64800.0,287467.474423
Case245,34800.0,111492.683704
Case245,3600.0,78260.1947037
Case245,0.0,44194.271329
Case246,576000.0,576000.0
Case246,550800.0,550800.0
Case246,550800.0,550800.0
Case246,523200.0,523200.0
Case246,470760.0,470760.0
Case246,466260.0,491450.676715
Case246,410400.0,477321.552417
Case246,404400.0,421385.48925
Case246,400860.0,412541.870106
Case246,398340.0,407885.314578
Case246,396060.0,404104.804133
Case246,371160.0,400884.850667
Case246,349200.0,370515.986716
Case246,344700.0,348563.036119
Case246,319440.0,344186.371654
Case246,311100.0,318934.540279
Case246,39360.0,313579.181524
Case246,34380.0,59771.7976981
Case246,3600.0,51318.1635352
Case246,0.0,17540.5411966
Case248,856140.0,856140.0
Case248,837060.0,837060.0
Case248,836940.0,836940.0
Case248,830280.0,830280.0
Case248,821340.0,821340.0
Case248,800700.0,828686.558454
Case248,721440.0,807008.481112
Case248,716940.0,741413.65143
Case248,695640.0,728474.613384
Case248,692040.0,703806.024748
Case248,673200.0,691066.875327
Case248,669060.0,672308.480403
Case248,669060.0,668281.533867
Case248,669000.0,673114.463066
Case248,664620.0,672554.934176
Case248,664560.0,663988.997834
Case248,658260.0,667681.512686
Case248,658200.0,661126.903403
Case248,620340.0,657731.487994
Case248,611700.0,619919.942075
Case248,611700.0,611340.922552
Case248,610320.0,611353.954873
Case248,610080.0,610025.323772
Case248,593340.0,609825.397604
Case248,244440.0,593124.823349
Case248,234780.0,266741.537573
Case248,30240.0,253368.566895
Case248,26640.0,45064.4854994
Case248,5040.0,40287.4532648
Case248,0.0,17319.8337673
Case249,861720.0,861720.0
Case249,836400.0,836400.0
Case249,836340.0,836340.0
Case249,833100.0,833100.0
Case249,779520.0,779520.0
Case249,776640.0,821756.235662
Case249,776220.0,790537.643217
Case249,758700.0,785655.165705
Case249,597180.0,766564.900782
Case249,566820.0,595160.493373
Case249,559140.0,586978.537639
Case249,551400.0,557125.5942
Case249,519900.0,549537.820915
Case249,513900.0,529808.406354
Case249,495960.0,512461.841505
Case249,487020.0,494673.900448
Case249,487020.0,485950.461986
Case249,482580.0,492902.597411
Case249,412620.0,481743.778252
Case249,409980.0,411816.775998
Case249,383160.0,409088.08069
Case249,369120.0,382455.188437
Case249,369120.0,368855.63925
Case249,364680.0,368549.118395
Case249,346920.0,364037.035778
Case249,314520.0,346415.136532
Case249,314340.0,314327.489554
Case249,307680.0,313876.942004
Case249,299220.0,307129.997868
Case249,277380.0,298897.940445
Case249,260700.0,276927.782481
Case249,258360.0,260235.499673
Case249,258300.0,258043.414947
Case249,258300.0,258017.057528
Case249,255240.0,257881.141529
Case249,245700.0,255016.470825
Case249,26700.0,245397.158345
Case249,23100.0,30535.4198194
Case249,2100.0,22943.2373059
Case249,0.0,1682.58312548
Case25,3545820.0,3545820.0
Case25,3531840.0,3531840.0
Case25,3531780.0,3531780.0
Case25,3520140.0,3520140.0
Case25,3100080.0,3100080.0
Case25,3082860.0,3477591.00307
Case25,3072120.0,3161759.26596
Case25,3041100.0,3149363.00883
Case25,3041040.0,3100273.5034
Case25,3034980.0,3041960.49163
Case25,3033300.0,3026725.21493
Case25,3024600.0,3034989.55924
Case25,2860200.0,3022476.47435
Case25,2854200.0,2862908.68366
Case25,2680080.0,2854194.15725
Case25,2678640.0,2680640.55297
Case25,2626200.0,2679517.23357
Case25,2621700.0,2648526.64432
Case25,2593680.0,2640934.13509
Case25,2593500.0,2591644.28954
Case25,2593440.0,2594680.90242
Case25,2593380.0,2606630.32131
Case25,2593260.0,2595664.33152
Case25,2589960.0,2603789.7944
Case25,2589000.0,2599488.15888
Case25,2584440.0,2597634.99077
Case25,2584440.0,2584811.7479
Case25,2569020.0,2591654.16722
Case25,2568060.0,2575828.91884
Case25,2539920.0,2567844.45697
Case25,2459100.0,2546033.14617
Case25,2455260.0,2465673.15443
Case25,2426640.0,2455495.17055
Case25,2413200.0,2432507.20771
Case25,2412240.0,2413656.4776
Case25,2403600.0,2417389.01756
Case25,1387800.0,2408453.83499
Case25,1385400.0,1422126.63906
Case25,1384200.0,1416955.56284
Case25,1378800.0,1413413.08236
Case25,259020.0,1405908.6191
Case25,257640.0,294426.741105
Case25,236100.0,291277.86467
Case25,228240.0,236100.002844
Case25,219060.0,258324.776261
Case25,214860.0,247645.136348
Case25,1800.0,242097.334297
Case25,0.0,26717.6382076
Case250,754200.0,754200.0
Case250,723600.0,723600.0
Case250,644400.0,644400.0
Case250,630000.0,630000.0
Case250,583200.0,583200.0
Case250,583200.0,604830.630487
Case250,562200.0,597927.008938
Case250,550800.0,573368.726809
Case250,496800.0,560054.026715
Case250,475200.0,506448.800425
Case250,324660.0,482136.104641
Case250,284460.0,323521.994151
Case250,210480.0,283519.260414
Case250,205980.0,210480.000111
Case250,151200.0,204746.885569
Case250,151200.0,150092.085511
Case250,146340.0,150165.7388
Case250,145200.0,145374.316367
Case250,145200.0,144276.706607
Case250,145200.0,144383.547799
Case250,144000.0,144477.164316
Case250,130200.0,143333.150257
Case250,128400.0,129554.096736
Case250,123000.0,127832.081765
Case250,122400.0,122442.665637
Case250,111600.0,122027.573967
Case250,3600.0,111121.821675
Case250,0.0,3252.65830305
Case251,3969060.0,3969060.0
Case251,3964800.0,3964800.0
Case251,3912300.0,3912300.0
Case251,3895620.0,3895620.0
Case251,3895620.0,3895620.0
Case251,3890340.0,3907196.85161
Case251,3825300.0,3899225.88291
Case251,3820440.0,3842366.46944
Case251,3817500.0,3831015.66145
Case251,3816780.0,3825752.23725
Case251,3797100.0,3823521.22162
Case251,3792300.0,3802862.27847
Case251,772080.0,3797269.17018
Case251,770880.0,3233283.82671
Case251,316380.0,1388188.38277
Case251,309960.0,721035.849157
Case251,275700.0,627382.44228
Case251,261900.0,539249.549008
Case251,196500.0,487636.417155
Case251,190500.0,394505.555492
Case251,177000.0,365604.836086
Case251,170160.0,333716.97221
Case251,48900.0,311476.037068
Case251,45300.0,180299.462231
Case251,16500.0,164982.414467
Case251,11100.0,126753.581077
Case251,900.0,112543.866546
Case251,0.0,94757.6631622
Case252,496560.0,496560.0
Case252,495780.0,495780.0
Case252,495720.0,495720.0
Case252,495600.0,495600.0
Case252,487500.0,487500.0
Case252,486720.0,494929.063439
Case252,411000.0,488838.732765
Case252,409380.0,457423.14409
Case252,323880.0,425110.756213
Case252,299100.0,340966.411677
Case252,294120.0,310884.198103
Case252,294000.0,304521.376526
Case252,234000.0,292754.62904
Case252,232800.0,241775.20144
Case252,232800.0,238115.015653
Case252,226800.0,231850.24386
Case252,218400.0,231561.58244
Case252,216180.0,223205.894491
Case252,63540.0,215480.637352
Case252,63480.0,71926.3216024
Case252,3600.0,70956.474957
Case252,0.0,10298.7540505
Case253,599940.0,599940.0
Case253,587460.0,587460.0
Case253,587460.0,587460.0
Case253,583500.0,583500.0
Case253,582960.0,582960.0
Case253,582600.0,586781.37195
Case253,579420.0,585280.360716
Case253,575700.0,581922.564681
Case253,573240.0,577665.37028
Case253,572100.0,574690.615575
Case253,483780.0,573241.391106
Case253,482760.0,483999.889882
Case253,482760.0,496039.801015
Case253,478860.0,492499.375551
Case253,478860.0,486431.469403
Case253,478860.0,485505.75361
Case253,474360.0,484902.578675
Case253,473700.0,479548.491292
Case253,435600.0,478403.030422
Case253,431100.0,434986.100726
Case253,383820.0,435634.188368
Case253,379320.0,388334.956873
Case253,65400.0,378797.629878
Case253,64680.0,87359.2962342
Case253,3600.0,83657.4152665
Case253,3600.0,18432.7818091
Case253,0.0,17165.9543564
Case253,0.0,12384.4956393
Case254,346200.0,346200.0
Case254,339000.0,339000.0
Case254,332700.0,332700.0
Case254,325500.0,325500.0
Case254,235260.0,235260.0
Case254,230520.0,296545.449159
Case254,172620.0,251901.105391
Case254,167460.0,171697.685618
Case254,154740.0,180225.283161
Case254,152880.0,153325.055977
Case254,37500.0,161547.870823
Case254,33900.0,35851.9655321
Case254,60.0,32810.7196851
Case254,0.0,-961.150826432
Case255,1188000.0,1188000.0
Case255,1148400.0,1148400.0
Case255,903720.0,903720.0
Case255,899220.0,899220.0
Case255,488280.0,488280.0
Case255,485580.0,476173.600642
Case255,398280.0,478091.406394
Case255,394680.0,389370.666533
Case255,3600.0,388551.161752
Case255,0.0,-2912.11004997
Case256,3083940.0,3083940.0
Case256,3078540.0,3078540.0
Case256,3070140.0,3070140.0
Case256,3048960.0,3048960.0
Case256,3048960.0,3048960.0
Case256,3033540.0,3054073.23938
Case256,3018600.0,3038277.23522
Case256,3010200.0,3018383.52925
Case256,3009600.0,3012950.37764
Case256,3002400.0,3011831.0816
Case256,2995920.0,3004253.28582
Case256,2991120.0,2997456.59788
Case256,2991060.0,2992499.55134
Case256,2989200.0,2992284.43938
Case256,2989140.0,2990348.28891
Case256,2988900.0,2990125.87224
Case256,2983800.0,2989794.62853
Case256,2946540.0,2984630.08402
Case256,2944200.0,2947994.14673
Case256,2919600.0,2943983.90366
Case256,2916060.0,2919401.1054
Case256,2913000.0,2915859.74997
Case256,1904040.0,2912812.03694
Case256,1877940.0,2192703.33792
Case256,1877400.0,1997933.35065
Case256,1868760.0,1969007.93802
Case256,1818780.0,1944704.74155
Case256,1814400.0,1883039.89617
Case256,1804860.0,1871342.05914
Case256,1804800.0,1856026.38788
Case256,1803600.0,1851364.44288
Case256,1789740.0,1846307.17153
Case256,1786320.0,1829190.17607
Case256,1761780.0,1822910.3354
Case256,1735080.0,1796015.65255
Case256,1721640.0,1767235.48293
Case256,1702380.0,1751834.2165
Case256,1675140.0,1730864.46465
Case256,1648200.0,1702140.46175
Case256,1632180.0,1673835.0057
Case256,1625580.0,1656482.59372
Case256,1625580.0,1648601.23503
Case256,1619760.0,1647381.24139
Case256,1610460.0,1640490.03602
Case256,1562220.0,1630235.37353
Case256,1544400.0,1581453.69856
Case256,1543560.0,1562834.62896
Case256,1541400.0,1561129.07766
Case256,1412280.0,1558175.3978
Case256,1389960.0,1429313.12692
Case256,1389600.0,1406304.16508
Case256,1389060.0,1405215.47871
Case256,1383600.0,1403996.41196
Case256,1374120.0,1397924.20725
Case256,1369020.0,1387891.51914
Case256,1360800.0,1382251.45674
Case256,1357440.0,1373540.74582
Case256,1350780.0,1369694.21747
Case256,1340700.0,1362593.91723
Case256,1304460.0,1352117.53352
Case256,1302720.0,1315644.16787
Case256,1301460.0,1313496.00765
Case256,1299600.0,1311847.68168
Case256,1299120.0,1309623.16987
Case256,1299120.0,1308790.77044
Case256,1299000.0,1308453.7218
Case256,1295580.0,1308014.5723
Case256,1284600.0,1304309.26625
Case256,1284600.0,1293099.57887
Case256,1284480.0,1292820.41385
Case256,1284480.0,1292435.08051
Case256,1278780.0,1292181.51301
Case256,1275600.0,1286271.31392
Case256,1274400.0,1282876.49338
Case256,1273200.0,1281460.36113
Case256,1270800.0,1280053.63825
Case256,1270800.0,1277462.57905
Case256,1270680.0,1277266.54807
Case256,1270440.0,1276959.40379
Case256,1268760.0,1276540.70356
Case256,1266720.0,1274697.61479
Case256,1264020.0,1272502.76864
Case256,1263600.0,1269657.7855
Case256,1255140.0,1269086.16117
Case256,1243800.0,1260524.30694
Case256,1228560.0,1249100.97979
Case256,1228560.0,1233799.6769
Case256,1217160.0,1233661.82725
Case256,1216800.0,1222186.23912
Case256,1216680.0,1221698.28544
Case256,1216500.0,1221453.88474
Case256,1213740.0,1221154.25153
Case256,1185240.0,1218291.66508
Case256,1184400.0,1189816.47436
Case256,1183740.0,1188867.44302
Case256,1173600.0,1188101.55601
Case256,1173540.0,1177901.84434
Case256,1156560.0,1177739.28587
Case256,1155540.0,1160734.16776
Case256,1141920.0,1159619.89621
Case256,1122780.0,1145962.0605
Case256,1097880.0,1126806.33199
Case256,1036800.0,1101910.71259
Case256,1011480.0,1040965.75941
Case256,944340.0,1015631.25004
Case256,936480.0,948603.373851
Case256,784500.0,940665.376329
Case256,751860.0,789008.446538
Case256,685320.0,756318.588976
Case256,680400.0,689781.309358
Case256,679860.0,684766.811917
Case256,669600.0,684130.604244
Case256,610200.0,673789.184941
Case256,606000.0,614375.151717
Case256,587940.0,610089.439485
Case256,582540.0,591960.194569
Case256,335400.0,586480.520118
Case256,332160.0,339646.908679
Case256,61620.0,336321.572081
Case256,54360.0,65961.5841186
Case256,32400.0,58616.5592646
Case256,28800.0,36569.9974435
Case256,7200.0,32891.2710663
Case256,0.0,11210.9339375
Case257,6829500.0,6829500.0
Case257,6821880.0,6821880.0
Case257,6810900.0,6810900.0
Case257,6799920.0,6799920.0
Case257,6799860.0,6799860.0
Case257,6794160.0,6803029.27394
Case257,6791460.0,6796626.11144
Case257,6780960.0,6793307.40774
Case257,6780960.0,6782719.50226
Case257,6745200.0,6782365.62313
Case257,6744720.0,6748994.78955
Case257,6730380.0,6747700.65294
Case257,6685320.0,6732952.72817
Case257,6660780.0,6688810.34601
Case257,6658260.0,6663933.71737
Case257,6638520.0,6660974.23045
Case257,6550800.0,6640727.0877
Case257,6550800.0,6555020.50422
Case257,6518400.0,6554751.81231
Case257,6515100.0,6521912.78898
Case257,6511200.0,6518272.35777
Case257,6506700.0,6511200.0
Case257,6489660.0,6509303.05275
Case257,6480000.0,6492039.22193
Case257,6475500.0,6482174.72591
Case257,6458220.0,6477496.2523
Case257,6390600.0,6460079.22473
Case257,6379080.0,6392752.98091
Case257,6379020.0,6381072.90115
Case257,6378600.0,6380882.38049
Case257,6370320.0,6380339.97931
Case257,6363420.0,6371945.40507
Case257,3960120.0,6364941.55043
Case257,3955980.0,4329579.49868
Case257,3943500.0,4173009.0545
Case257,3942720.0,4114652.36904
Case257,3933060.0,4089065.48477
Case257,3922500.0,4062033.19982
Case257,3922440.0,4038486.773
Case257,3894660.0,4028406.98643
Case257,3894000.0,3991968.37209
Case257,3888780.0,3984331.5248
Case257,3880320.0,3973072.15907
Case257,3873780.0,3959329.95354
Case257,3873540.0,3948127.91899
Case257,3861120.0,3943716.06439
Case257,3846780.0,3927586.77958
Case257,3807780.0,3909902.07952
Case257,3807720.0,3868004.78535
Case257,3807600.0,3865048.67527
Case257,3805920.0,3862267.73593
Case257,3796680.0,3858145.1408
Case257,3791640.0,3846710.35713
Case257,3774600.0,3839596.24715
Case257,3771900.0,3820740.32402
Case257,3770460.0,3816207.54639
Case257,3766860.0,3813041.30179
Case257,3746580.0,3807847.13399
Case257,3745800.0,3786245.07202
Case257,3721920.0,3784015.46542
Case257,3721740.0,3759016.14402
Case257,3719460.0,3757525.47815
Case257,3719400.0,3754030.16531
Case257,3717720.0,3752797.60325
Case257,3704160.0,3750024.93593
Case257,3700200.0,3735559.93833
Case257,3698400.0,3730634.20279
Case257,3688020.0,3727892.97831
Case257,3462000.0,3716712.21404
Case257,3456000.0,3492196.33631
Case257,3454800.0,3485285.61222
Case257,3448800.0,3483181.88081
Case257,3448800.0,3476360.1504
Case257,3441000.0,3475528.80703
Case257,3436380.0,3467000.10929
Case257,3422280.0,3461658.21878
Case257,3400800.0,3446946.16474
Case257,3397200.0,3424939.08649
Case257,3375600.0,3420688.92354
Case257,3369600.0,3398609.51109
Case257,3314400.0,3392024.80898
Case257,3310800.0,3336643.08473
Case257,3282000.0,3332468.28876
Case257,3275700.0,3303299.02814
Case257,3166800.0,3296480.81868
Case257,3163080.0,3187788.67175
Case257,3103800.0,3183538.38277
Case257,3095400.0,3124081.0255
Case257,3092700.0,3115201.95254
Case257,3089400.0,3112010.05619
Case257,3089400.0,3108240.63873
Case257,3086400.0,3107770.21037
Case257,2623200.0,3104334.48524
Case257,2619600.0,2643308.99112
Case257,2592600.0,2639201.22123
Case257,2592000.0,2611769.82919
Case257,2238960.0,2610690.64714
Case257,2226180.0,2258145.86701
Case257,2222340.0,2244895.60956
Case257,2218440.0,2240597.61368
Case257,2149200.0,2236257.78003
Case257,2128500.0,2166659.73604
Case257,1934040.0,2145561.23305
Case257,1924440.0,1950897.31006
Case257,1924380.0,1940908.03714
Case257,1907460.0,1940470.50431
Case257,1906440.0,1923192.13262
Case257,1905180.0,1921819.7924
Case257,1068000.0,1920219.03546
Case257,1064400.0,1084269.48494
Case257,1042800.0,1080324.2618
Case257,1039200.0,1058366.76144
Case257,1025040.0,1054442.87503
Case257,1012140.0,1039957.69067
Case257,949200.0,1026744.64543
Case257,935400.0,963467.308421
Case257,862800.0,949374.51965
Case257,861000.0,876457.916558
Case257,861000.0,874393.2675
Case257,860100.0,874136.077532
Case257,860100.0,872986.183684
Case257,859200.0,872741.794258
Case257,859200.0,871603.564178
Case257,858300.0,871371.575045
Case257,808800.0,870245.989468
Case257,805200.0,820526.036624
Case257,765600.0,816711.911836
Case257,762600.0,776905.10993
Case257,215520.0,773701.852922
Case257,205920.0,226814.290876
Case257,178560.0,217016.825186
Case257,177540.0,189456.398023
Case257,162720.0,188252.799417
Case257,153840.0,173247.929884
Case257,31200.0,164190.18926
Case257,31200.0,41360.1362461
Case257,27600.0,41194.8062627
Case257,26700.0,37431.6206548
Case257,4800.0,36373.2470892
Case257,3600.0,14314.4263387
Case257,1680.0,12962.5274125
Case257,0.0,10893.7149698
Case258,1658640.0,1658640.0
Case258,1645200.0,1645200.0
Case258,1645140.0,1645140.0
Case258,1638600.0,1638600.0
Case258,1604040.0,1604040.0
Case258,1597620.0,1623531.28408
Case258,1532700.0,1605306.64302
Case258,1531140.0,1532669.20119
Case258,1520340.0,1540401.02513
Case258,1504140.0,1527295.91605
Case258,1504080.0,1509986.72977
Case258,1501260.0,1503291.63307
Case258,1486200.0,1500529.92318
Case258,1449060.0,1490086.67135
Case258,1447620.0,1448509.15858
Case258,1437900.0,1447134.81807
Case258,1360980.0,1440738.44294
Case258,1358940.0,1365092.7085
Case258,486720.0,1358490.16495
Case258,484260.0,627830.112113
Case258,484260.0,576448.806056
Case258,483300.0,558012.409822
Case258,482400.0,545728.328046
Case258,466860.0,536788.539983
Case258,309660.0,514954.628092
Case258,291120.0,352538.355012
Case258,228660.0,329678.466782
Case258,228240.0,263405.252568
Case258,224160.0,260087.07963
Case258,223740.0,253479.896647
Case258,3600.0,250850.075047
Case258,0.0,29810.9977737
Case259,6184800.0,6184800.0
Case259,6170400.0,6170400.0
Case259,6170400.0,6170400.0
Case259,6167100.0,6167100.0
Case259,6164880.0,6164880.0
Case259,6139080.0,6169803.04409
Case259,6138600.0,6151499.84937
Case259,6114180.0,6144092.6571
Case259,6112200.0,6119298.66334
Case259,6107400.0,6115923.6234
Case259,6072840.0,6110272.36603
Case259,6066720.0,6076318.50695
Case259,6066660.0,6066425.9521
Case259,6065700.0,6066369.99942
Case259,6065460.0,6065384.89906
Case259,6028200.0,6065117.9652
Case259,5981820.0,6028004.31666
Case259,5974500.0,5984690.01911
Case259,5974440.0,5976995.58193
Case259,5940720.0,5976668.91001
Case259,5940120.0,5942917.14008
Case259,5931540.0,5942108.55289
Case259,5786040.0,5933334.6821
Case259,5768820.0,5791309.41546
Case259,5761800.0,5768820.00236
Case259,5759940.0,5766057.27365
Case259,5759820.0,5763878.0078
Case259,5728380.0,5763477.92424
Case259,5719260.0,5731741.18099
Case259,5681760.0,5722367.23123
Case259,5681160.0,5684665.39686
Case259,5677560.0,5683887.88456
Case259,5633040.0,5680114.98599
Case259,5627520.0,5635497.80809
Case259,5627460.0,5629830.31444
Case259,5593920.0,5629642.59843
Case259,5581740.0,5596005.43535
Case259,5581680.0,5583707.28994
Case259,5581500.0,5583546.02668
Case259,5577000.0,5583270.13274
Case259,5535180.0,5578678.76925
Case259,5525340.0,5536837.57387
Case259,5525340.0,5526916.52542
Case259,5509920.0,5526842.333
Case259,5507340.0,5511357.12803
Case259,5500440.0,5508711.06472
Case259,5045340.0,5501750.10501
Case259,5038260.0,5045340.00793
Case259,5037780.0,5045517.81907
Case259,5019300.0,5044762.78426
Case259,5019240.0,5025906.1699
Case259,5019180.0,5020295.9372
Case259,5015820.0,5025309.75244
Case259,4990800.0,5021710.237
Case259,4988700.0,4996393.53706
Case259,4986780.0,4994087.68638
Case259,3689220.0,4991971.51835
Case259,3683580.0,3716665.47889
Case259,3654300.0,3709880.24957
Case259,3640740.0,3679097.89186
Case259,3640680.0,3664459.2591
Case259,3634200.0,3640680.00044
Case259,3633960.0,3656276.07365
Case259,3608160.0,3655311.56541
Case259,3606240.0,3628568.78668
Case259,3590460.0,3625989.43712
Case259,3575580.0,3609471.98995
Case259,3569820.0,3593907.72331
Case259,3546000.0,3569820.02438
Case259,3546000.0,3563085.34321
Case259,3541500.0,3562587.65243
Case259,3541500.0,3557589.00455
Case259,3340500.0,3557129.3584
Case259,3326700.0,3355258.17069
Case259,3325200.0,3341013.61399
Case259,3316140.0,3339132.67284
Case259,3200400.0,3329680.81736
Case259,3196800.0,3213334.224
Case259,1235280.0,3209401.77827
Case259,1215780.0,1260925.80033
Case259,1215060.0,1215780.04705
Case259,1200360.0,1239538.4118
Case259,262800.0,1224243.44637
Case259,258300.0,284339.353676
Case259,218760.0,279487.393485
Case259,218340.0,239419.605292
Case259,218280.0,238674.002328
Case259,218280.0,218280.029253
Case259,214260.0,237964.990241
Case259,212760.0,233604.943699
Case259,212700.0,231776.282826
Case259,207780.0,231395.657323
Case259,207660.0,226140.875422
Case259,207660.0,225705.525413
Case259,207660.0,225394.261629
Case259,203160.0,225086.489915
Case259,57000.0,203160.005181
Case259,52500.0,73504.5837496
Case259,3600.0,68712.0116638
Case259,0.0,19431.6274175
Case26,3656580.0,3656580.0
Case26,3654180.0,3654180.0
Case26,3646260.0,3646260.0
Case26,3637440.0,3637440.0
Case26,3637380.0,3637380.0
Case26,3608880.0,3639759.59082
Case26,3559620.0,3617791.09454
Case26,3554760.0,3570191.80212
Case26,3554760.0,3561556.28709
Case26,3537000.0,3560114.19528
Case26,3520320.0,3541590.04235
Case26,3509520.0,3519906.84024
Case26,3503280.0,3509049.25828
Case26,3498780.0,3502821.45263
Case26,3256680.0,3498297.18996
Case26,3244500.0,3284730.59889
Case26,3149460.0,3264073.04604
Case26,3144600.0,3149460.00004
Case26,3144540.0,3158351.92738
Case26,3135420.0,3156725.16017
Case26,3089160.0,3146195.40781
Case26,3050640.0,3098725.16568
Case26,3001980.0,3059164.27848
Case26,2984100.0,3009647.48202
Case26,2898660.0,2991053.20453
Case26,2898420.0,2905205.87422
Case26,465240.0,2904490.11579
Case26,458160.0,734781.325261
Case26,458100.0,654457.61334
Case26,453180.0,621785.630327
Case26,453180.0,595599.699808
Case26,450240.0,580269.273088
Case26,450180.0,565239.033389
Case26,441900.0,555351.811685
Case26,137220.0,538738.446968
Case26,130020.0,225842.911937
Case26,56340.0,212419.742597
Case26,40800.0,132924.662025
Case26,32040.0,112525.870124
Case26,31980.0,99453.7651479
Case26,3600.0,95517.9115012
Case26,0.0,63658.4586425
Case260,5649480.0,5649480.0
Case260,5640480.0,5640480.0
Case260,4774260.0,4774260.0
Case260,4745040.0,4745040.0
Case260,4744980.0,4744980.0
Case260,4742520.0,4926036.06985
Case260,4727280.0,4871142.89022
Case260,4723380.0,4727362.28873
Case260,4580100.0,4822721.14729
Case260,4551300.0,4594186.53536
Case260,4542600.0,4568224.49968
Case260,4517220.0,4559130.41283
Case260,4515480.0,4573570.27397
Case260,4500720.0,4562477.08495
Case260,4496700.0,4508570.36635
Case260,4483800.0,4501999.29871
Case260,4483080.0,4489120.76799
Case260,4477680.0,4487694.67074
Case260,4399920.0,4502452.22392
Case260,4396500.0,4427483.40404
Case260,4343280.0,4420904.01307
Case260,4341480.0,4367815.63615
Case260,4144980.0,4349468.70168
Case260,4137300.0,4155275.29507
Case260,4121880.0,4145419.60487
Case260,4102500.0,4131383.69486
Case260,4102440.0,4122804.1637
Case260,4085820.0,4109655.67203
Case260,4084080.0,4102633.01637
Case260,4082220.0,4089357.70657
Case260,4082160.0,4096190.7012
Case260,4081260.0,4094948.3927
Case260,3979080.0,4093028.08693
Case260,3975480.0,3984122.83348
Case260,3957480.0,3987312.03482
Case260,3942060.0,3961209.94237
Case260,3911160.0,3946322.52186
Case260,3894960.0,3921378.07034
Case260,3893640.0,3898456.51488
Case260,3879180.0,3902696.33427
Case260,3877140.0,3882826.13852
Case260,3864060.0,3885237.51745
Case260,3863940.0,3867071.72732
Case260,3825540.0,3866435.50923
Case260,3824400.0,3832773.22903
Case260,3824040.0,3827059.21171
Case260,3811740.0,3830487.63726
Case260,3792540.0,3813945.41151
Case260,3791700.0,3798580.657
Case260,3765000.0,3797431.26971
Case260,3764640.0,3767624.18743
Case260,3738840.0,3767051.01285
Case260,3737400.0,3741199.96078
Case260,3735000.0,3742458.98641
Case260,3728940.0,3739836.93028
Case260,3720900.0,3733594.94924
Case260,3565620.0,3725398.37877
Case260,3565560.0,3570992.21445
Case260,3209940.0,3570689.97637
Case260,3207480.0,3213694.65602
Case260,2610540.0,3210463.9744
Case260,2604180.0,2620456.13529
Case260,2576880.0,2613691.52254
Case260,2576100.0,2585991.05866
Case260,2467080.0,2584860.90643
Case260,2467080.0,2475510.61594
Case260,2467080.0,2475204.23501
Case260,2462580.0,2474912.44744
Case260,2462580.0,2470132.99685
Case260,2462580.0,2469868.04696
Case260,2439600.0,2469615.34223
Case260,2435880.0,2446402.18849
Case260,2434200.0,2442454.03569
Case260,2434140.0,2440555.78255
Case260,2433900.0,2440286.58051
Case260,2428080.0,2439846.80992
Case260,2425260.0,2433840.03595
Case260,2425020.0,2430839.54882
Case260,2424900.0,2430424.49962
Case260,2420520.0,2430137.04638
Case260,2419320.0,2425600.91585
Case260,2409420.0,2424248.13903
Case260,2409000.0,2414212.21016
Case260,2403060.0,2413650.81275
Case260,2394000.0,2407581.96373
Case260,2380200.0,2398402.79338
Case260,2355660.0,2384494.88769
Case260,2351160.0,2359865.85334
Case260,2347380.0,2355254.07086
Case260,2342280.0,2351365.7376
Case260,2336640.0,2346163.4055
Case260,2315820.0,2340425.79965
Case260,2307780.0,2319532.57202
Case260,2270160.0,2311404.55183
Case260,2128080.0,2273740.34617
Case260,2127720.0,2131778.77983
Case260,1890300.0,2131324.88826
Case260,1889160.0,1894159.58854
Case260,1889040.0,1892925.76421
Case260,1883940.0,1892714.48292
Case260,1834320.0,1887529.28407
Case260,1805820.0,1837860.67255
Case260,1775880.0,1809295.9706
Case260,1772280.0,1779294.077
Case260,76200.0,1775617.48122
Case260,72420.0,87181.8896416
Case260,72420.0,83180.4134354
Case260,66660.0,82971.8201717
Case260,47880.0,76996.9095587
