,id,startTime,event,resource,datetime,eventString,resourceString
3879,106,1325606100.0,46,6,2012-01-03T15:55:00.000+02:00,Turn & Mill. & Screw Assem - Machine 9,Machine 9 - Turning & Milling
3880,106,1325606400.0,46,6,2012-01-03T16:00:00.000+02:00,Turn & Mill. & Screw Assem - Machine 9,Machine 9 - Turning & Milling
3881,106,1325622240.0,46,6,2012-01-03T20:24:00.000+02:00,Turn & Mill. & Screw Assem - Machine 9,Machine 9 - Turning & Milling
3882,106,1325622300.0,46,6,2012-01-03T20:25:00.000+02:00,Turn & Mill. & Screw Assem - Machine 9,Machine 9 - Turning & Milling
3883,106,1325634060.0,46,6,2012-01-03T23:41:00.000+02:00,Turn & Mill. & Screw Assem - Machine 9,Machine 9 - Turning & Milling
3884,106,1325635440.0,46,6,2012-01-04T00:04:00.000+02:00,Turn & Mill. & Screw Assem - Machine 9,Machine 9 - Turning & Milling
3885,106,1325651640.0,46,6,2012-01-04T04:34:00.000+02:00,Turn & Mill. & Screw Assem - Machine 9,Machine 9 - Turning & Milling
3886,106,1325687400.0,1,1,2012-01-04T14:30:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3887,106,1325696640.0,1,1,2012-01-04T17:04:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3888,106,1325762580.0,2,2,2012-01-05T11:23:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
3889,106,1325763900.0,2,2,2012-01-05T11:45:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
3890,106,1325766480.0,9,7,2012-01-05T12:28:00.000+02:00,Flat Grinding - Machine 11,Machine 11 - Grinding
3891,106,1325775060.0,9,7,2012-01-05T14:51:00.000+02:00,Flat Grinding - Machine 11,Machine 11 - Grinding
3892,106,1325992380.0,46,6,2012-01-08T03:13:00.000+02:00,Turn & Mill. & Screw Assem - Machine 9,Machine 9 - Turning & Milling
3893,106,1326002280.0,46,6,2012-01-08T05:58:00.000+02:00,Turn & Mill. & Screw Assem - Machine 9,Machine 9 - Turning & Milling
3894,106,1326002340.0,46,6,2012-01-08T05:59:00.000+02:00,Turn & Mill. & Screw Assem - Machine 9,Machine 9 - Turning & Milling
3895,106,1326004560.0,46,6,2012-01-08T06:36:00.000+02:00,Turn & Mill. & Screw Assem - Machine 9,Machine 9 - Turning & Milling
3896,106,1326006000.0,1,1,2012-01-08T07:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3897,106,1326009600.0,1,1,2012-01-08T08:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3898,106,1326013380.0,46,6,2012-01-08T09:03:00.000+02:00,Turn & Mill. & Screw Assem - Machine 9,Machine 9 - Turning & Milling
3899,106,1326018840.0,46,6,2012-01-08T10:34:00.000+02:00,Turn & Mill. & Screw Assem - Machine 9,Machine 9 - Turning & Milling
3900,106,1326025200.0,1,1,2012-01-08T12:20:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3901,106,1326031260.0,1,1,2012-01-08T14:01:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3902,106,1326092400.0,1,1,2012-01-09T07:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3903,106,1326092400.0,39,26,2012-01-09T07:00:00.000+02:00,Turning Rework - Machine 21,Machine 21 - Turning
3904,106,1326094620.0,1,1,2012-01-09T07:37:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3905,106,1326096000.0,39,26,2012-01-09T08:00:00.000+02:00,Turning Rework - Machine 21,Machine 21 - Turning
3906,106,1326105960.0,2,2,2012-01-09T10:46:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
3907,106,1326106200.0,2,2,2012-01-09T10:50:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
3908,106,1326106260.0,9,7,2012-01-09T10:51:00.000+02:00,Flat Grinding - Machine 11,Machine 11 - Grinding
3909,106,1326107580.0,9,7,2012-01-09T11:13:00.000+02:00,Flat Grinding - Machine 11,Machine 11 - Grinding
3910,106,1326182940.0,1,1,2012-01-10T08:09:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3911,106,1326184800.0,1,1,2012-01-10T08:40:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3912,106,1326190320.0,3,3,2012-01-10T10:12:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
3913,106,1326191820.0,3,3,2012-01-10T10:37:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
3914,106,1326211440.0,18,13,2012-01-10T16:04:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
3915,106,1326217500.0,18,13,2012-01-10T17:45:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
3916,106,1326225960.0,18,13,2012-01-10T20:06:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
3917,106,1326228660.0,18,13,2012-01-10T20:51:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
3918,106,1326228720.0,18,13,2012-01-10T20:52:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
3919,106,1326238740.0,18,13,2012-01-10T23:39:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
3920,106,1326240720.0,18,13,2012-01-11T00:12:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
3921,106,1326254640.0,18,13,2012-01-11T04:04:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
3922,106,1326265200.0,5,1,2012-01-11T07:00:00.000+02:00,Final Inspection Q.C.,Quality Check 1
3923,106,1326276000.0,5,1,2012-01-11T10:00:00.000+02:00,Final Inspection Q.C.,Quality Check 1
3924,106,1326288240.0,5,1,2012-01-11T13:24:00.000+02:00,Final Inspection Q.C.,Quality Check 1
3925,106,1326294000.0,5,1,2012-01-11T15:00:00.000+02:00,Final Inspection Q.C.,Quality Check 1
3926,106,1326585600.0,6,5,2012-01-15T00:00:00.000+02:00,Packing,Packing
3927,106,1326589200.0,6,5,2012-01-15T01:00:00.000+02:00,Packing,Packing
3928,106,1326610320.0,5,1,2012-01-15T06:52:00.000+02:00,Final Inspection Q.C.,Quality Check 1
3929,106,1326611580.0,5,1,2012-01-15T07:13:00.000+02:00,Final Inspection Q.C.,Quality Check 1
3930,107,1327933800.0,8,1,2012-01-30T14:30:00.000+02:00,Turning Q.C.,Quality Check 1
3931,107,1327936740.0,8,1,2012-01-30T15:19:00.000+02:00,Turning Q.C.,Quality Check 1
3932,107,1328054400.0,8,1,2012-02-01T00:00:00.000+02:00,Turning Q.C.,Quality Check 1
3933,107,1328058900.0,8,1,2012-02-01T01:15:00.000+02:00,Turning Q.C.,Quality Check 1
3934,107,1328094000.0,28,17,2012-02-01T11:00:00.000+02:00,Wire Cut - Machine 18,Machine 18 - Wire Cutting
3935,107,1328112000.0,28,17,2012-02-01T16:00:00.000+02:00,Wire Cut - Machine 18,Machine 18 - Wire Cutting
3936,107,1328115600.0,28,17,2012-02-01T17:00:00.000+02:00,Wire Cut - Machine 18,Machine 18 - Wire Cutting
3937,107,1328130000.0,28,17,2012-02-01T21:00:00.000+02:00,Wire Cut - Machine 18,Machine 18 - Wire Cutting
3938,107,1328173200.0,28,17,2012-02-02T09:00:00.000+02:00,Wire Cut - Machine 18,Machine 18 - Wire Cutting
3939,107,1328202000.0,28,17,2012-02-02T17:00:00.000+02:00,Wire Cut - Machine 18,Machine 18 - Wire Cutting
3940,107,1328511600.0,8,1,2012-02-06T07:00:00.000+02:00,Turning Q.C.,Quality Check 1
3941,107,1328511600.0,8,1,2012-02-06T07:00:00.000+02:00,Turning Q.C.,Quality Check 1
3942,107,1328515980.0,8,1,2012-02-06T08:13:00.000+02:00,Turning Q.C.,Quality Check 1
3943,107,1328515980.0,8,1,2012-02-06T08:13:00.000+02:00,Turning Q.C.,Quality Check 1
3944,107,1329148800.0,16,11,2012-02-13T16:00:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3945,107,1329176580.0,16,11,2012-02-13T23:43:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3946,107,1329176640.0,16,11,2012-02-13T23:44:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3947,107,1329201960.0,16,11,2012-02-14T06:46:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3948,107,1329204420.0,16,11,2012-02-14T07:27:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3949,107,1329232140.0,1,1,2012-02-14T15:09:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3950,107,1329235080.0,16,11,2012-02-14T15:58:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3951,107,1329236820.0,16,11,2012-02-14T16:27:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3952,107,1329242220.0,16,11,2012-02-14T17:57:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3953,107,1329242640.0,1,1,2012-02-14T18:04:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3954,107,1329245880.0,16,11,2012-02-14T18:58:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3955,107,1329263640.0,16,11,2012-02-14T23:54:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3956,107,1329263760.0,16,11,2012-02-14T23:56:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3957,107,1329288360.0,16,11,2012-02-15T06:46:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3958,107,1329289200.0,1,1,2012-02-15T07:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3959,107,1329290220.0,16,11,2012-02-15T07:17:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3960,107,1329300000.0,1,1,2012-02-15T10:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3961,107,1329321120.0,16,11,2012-02-15T15:52:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3962,107,1329328440.0,16,11,2012-02-15T17:54:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3963,107,1329328800.0,16,11,2012-02-15T18:00:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3964,107,1329329760.0,16,11,2012-02-15T18:16:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3965,107,1329349560.0,16,11,2012-02-15T23:46:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3966,107,1329349680.0,16,11,2012-02-15T23:48:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3967,107,1329374340.0,16,11,2012-02-16T06:39:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3968,107,1329375600.0,1,1,2012-02-16T07:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3969,107,1329376440.0,16,11,2012-02-16T07:14:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3970,107,1329381600.0,1,1,2012-02-16T08:40:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3971,107,1329407280.0,16,11,2012-02-16T15:48:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3972,107,1329409680.0,16,11,2012-02-16T16:28:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3973,107,1329435960.0,16,11,2012-02-16T23:46:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3974,107,1329439620.0,16,11,2012-02-17T00:47:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3975,107,1329461580.0,16,11,2012-02-17T06:53:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3976,107,1329462000.0,1,1,2012-02-17T07:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3977,107,1329468000.0,1,1,2012-02-17T08:40:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3978,107,1329634200.0,16,11,2012-02-19T06:50:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3979,107,1329649200.0,16,11,2012-02-19T11:00:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3980,107,1329649260.0,16,11,2012-02-19T11:01:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3981,107,1329651000.0,1,1,2012-02-19T11:30:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3982,107,1329655800.0,1,1,2012-02-19T12:50:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3983,107,1329674520.0,16,11,2012-02-19T18:02:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3984,107,1329682440.0,16,11,2012-02-19T20:14:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3985,107,1329718560.0,16,11,2012-02-20T06:16:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3986,107,1329721200.0,16,11,2012-02-20T07:00:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3987,107,1329757200.0,16,11,2012-02-20T17:00:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3988,107,1329769500.0,16,11,2012-02-20T20:25:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3989,107,1329805680.0,16,11,2012-02-21T06:28:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3990,107,1329807000.0,16,11,2012-02-21T06:50:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3991,107,1329834000.0,16,11,2012-02-21T14:20:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
3992,107,1330270320.0,1,1,2012-02-26T15:32:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3993,107,1330274520.0,1,1,2012-02-26T16:42:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3994,107,1330599060.0,1,1,2012-03-01T10:51:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3995,107,1330614000.0,1,1,2012-03-01T15:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3996,107,1330844400.0,1,1,2012-03-04T07:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3997,107,1330850400.0,1,1,2012-03-04T08:40:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3998,107,1331024400.0,1,1,2012-03-06T09:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
3999,107,1331029800.0,1,1,2012-03-06T10:30:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4000,107,1332892800.0,6,5,2012-03-28T00:00:00.000+03:00,Packing,Packing
4001,107,1332896400.0,6,5,2012-03-28T01:00:00.000+03:00,Packing,Packing
4002,107,1332918000.0,5,1,2012-03-28T07:00:00.000+03:00,Final Inspection Q.C.,Quality Check 1
4003,107,1332929160.0,5,1,2012-03-28T10:06:00.000+03:00,Final Inspection Q.C.,Quality Check 1
4004,108,1326723060.0,1,1,2012-01-16T14:11:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4005,108,1326723120.0,1,1,2012-01-16T14:12:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4006,108,1326731040.0,1,1,2012-01-16T16:24:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4007,108,1326733080.0,17,12,2012-01-16T16:58:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
4008,108,1326736800.0,1,1,2012-01-16T18:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4009,108,1326737280.0,17,12,2012-01-16T18:08:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
4010,108,1326917280.0,17,12,2012-01-18T20:08:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
4011,108,1326929400.0,17,12,2012-01-18T23:30:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
4012,108,1327302600.0,17,12,2012-01-23T07:10:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
4013,108,1327340580.0,17,12,2012-01-23T17:43:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
4014,108,1327389240.0,17,12,2012-01-24T07:14:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
4015,108,1327417800.0,17,12,2012-01-24T15:10:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
4016,108,1327418400.0,1,1,2012-01-24T15:20:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4017,108,1327428180.0,1,1,2012-01-24T18:03:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4018,108,1327482420.0,17,12,2012-01-25T09:07:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
4019,108,1327506240.0,17,12,2012-01-25T15:44:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
4020,108,1327531560.0,7,6,2012-01-25T22:46:00.000+02:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling
4021,108,1327536180.0,7,6,2012-01-26T00:03:00.000+02:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling
4022,108,1327536240.0,17,12,2012-01-26T00:04:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
4023,108,1327559520.0,17,12,2012-01-26T06:32:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
4024,108,1327561200.0,1,1,2012-01-26T07:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4025,108,1327567200.0,1,1,2012-01-26T08:40:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4026,108,1327568400.0,1,1,2012-01-26T09:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4027,108,1327572000.0,1,1,2012-01-26T10:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4028,108,1327572600.0,17,12,2012-01-26T10:10:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
4029,108,1327592760.0,17,12,2012-01-26T15:46:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
4030,108,1327595400.0,1,1,2012-01-26T16:30:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4031,108,1327600800.0,1,1,2012-01-26T18:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4032,108,1327609980.0,17,12,2012-01-26T20:33:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
4033,108,1327642560.0,17,12,2012-01-27T05:36:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
4034,108,1327647600.0,41,27,2012-01-27T07:00:00.000+02:00,Milling - Machine 16,Machine 16 - Milling
4035,108,1327667400.0,41,27,2012-01-27T12:30:00.000+02:00,Milling - Machine 16,Machine 16 - Milling
4036,108,1327821300.0,1,1,2012-01-29T07:15:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4037,108,1327826400.0,1,1,2012-01-29T08:40:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4038,108,1327827600.0,1,1,2012-01-29T09:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4039,108,1327841400.0,1,1,2012-01-29T12:50:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4040,108,1327855380.0,25,15,2012-01-29T16:43:00.000+02:00,Deburring - Manual,Manual Deburring
4041,108,1327855440.0,2,2,2012-01-29T16:44:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
4042,108,1327855440.0,9,7,2012-01-29T16:44:00.000+02:00,Flat Grinding - Machine 11,Machine 11 - Grinding
4043,108,1327855440.0,9,7,2012-01-29T16:44:00.000+02:00,Flat Grinding - Machine 11,Machine 11 - Grinding
4044,108,1327855500.0,3,3,2012-01-29T16:45:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
4045,108,1327859880.0,25,15,2012-01-29T17:58:00.000+02:00,Deburring - Manual,Manual Deburring
4046,108,1327859940.0,2,2,2012-01-29T17:59:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
4047,108,1327860000.0,3,3,2012-01-29T18:00:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
4048,108,1327869900.0,18,13,2012-01-29T20:45:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
4049,108,1327878660.0,18,13,2012-01-29T23:11:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
4050,108,1327968000.0,4,4,2012-01-31T00:00:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
4051,108,1327978800.0,4,4,2012-01-31T03:00:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
4052,108,1327978800.0,4,4,2012-01-31T03:00:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
4053,108,1327990500.0,4,4,2012-01-31T06:15:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
4054,108,1327990500.0,4,4,2012-01-31T06:15:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
4055,108,1327993200.0,4,4,2012-01-31T07:00:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
4056,108,1328025600.0,14,10,2012-01-31T16:00:00.000+02:00,Round Grinding - Manual,Machine 27 - Grinding
4057,108,1328026200.0,1,1,2012-01-31T16:10:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4058,108,1328032740.0,1,1,2012-01-31T17:59:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4059,108,1328048400.0,14,10,2012-01-31T22:20:00.000+02:00,Round Grinding - Manual,Machine 27 - Grinding
4060,108,1328079600.0,4,4,2012-02-01T07:00:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
4061,108,1328084400.0,4,4,2012-02-01T08:20:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
4062,108,1328084400.0,4,4,2012-02-01T08:20:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
4063,108,1328096520.0,25,15,2012-02-01T11:42:00.000+02:00,Deburring - Manual,Manual Deburring
4064,108,1328099040.0,4,4,2012-02-01T12:24:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
4065,108,1328103960.0,25,15,2012-02-01T13:46:00.000+02:00,Deburring - Manual,Manual Deburring
4066,108,1328103960.0,34,10,2012-02-01T13:46:00.000+02:00,Grinding Rework - Machine 27,Machine 27 - Grinding
4067,108,1328105520.0,34,10,2012-02-01T14:12:00.000+02:00,Grinding Rework - Machine 27,Machine 27 - Grinding
4068,108,1328140800.0,6,5,2012-02-02T00:00:00.000+02:00,Packing,Packing
4069,108,1328144400.0,6,5,2012-02-02T01:00:00.000+02:00,Packing,Packing
4070,108,1328166000.0,5,1,2012-02-02T07:00:00.000+02:00,Final Inspection Q.C.,Quality Check 1
4071,108,1328169000.0,5,1,2012-02-02T07:50:00.000+02:00,Final Inspection Q.C.,Quality Check 1
4072,108,1328172000.0,5,1,2012-02-02T08:40:00.000+02:00,Final Inspection Q.C.,Quality Check 1
4073,108,1328172000.0,5,1,2012-02-02T08:40:00.000+02:00,Final Inspection Q.C.,Quality Check 1
4074,108,1328173200.0,5,1,2012-02-02T09:00:00.000+02:00,Final Inspection Q.C.,Quality Check 1
4075,108,1328173200.0,5,1,2012-02-02T09:00:00.000+02:00,Final Inspection Q.C.,Quality Check 1
4076,108,1328176800.0,5,1,2012-02-02T10:00:00.000+02:00,Final Inspection Q.C.,Quality Check 1
4077,108,1328187000.0,5,1,2012-02-02T12:50:00.000+02:00,Final Inspection Q.C.,Quality Check 1
4078,108,1328188800.0,5,1,2012-02-02T13:20:00.000+02:00,Final Inspection Q.C.,Quality Check 1
4079,108,1328205600.0,5,1,2012-02-02T18:00:00.000+02:00,Final Inspection Q.C.,Quality Check 1
4080,108,1329908400.0,5,1,2012-02-22T11:00:00.000+02:00,Final Inspection Q.C.,Quality Check 1
4081,108,1329915000.0,5,1,2012-02-22T12:50:00.000+02:00,Final Inspection Q.C.,Quality Check 1
4082,109,1325537100.0,14,10,2012-01-02T20:45:00.000+02:00,Round Grinding - Manual,Machine 27 - Grinding
4083,109,1325539800.0,14,10,2012-01-02T21:30:00.000+02:00,Round Grinding - Manual,Machine 27 - Grinding
4084,109,1325541600.0,14,10,2012-01-02T22:00:00.000+02:00,Round Grinding - Manual,Machine 27 - Grinding
4085,109,1325547900.0,14,10,2012-01-02T23:45:00.000+02:00,Round Grinding - Manual,Machine 27 - Grinding
4086,109,1325573400.0,1,1,2012-01-03T06:50:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4087,109,1325574000.0,14,10,2012-01-03T07:00:00.000+02:00,Round Grinding - Manual,Machine 27 - Grinding
4088,109,1325576640.0,1,1,2012-01-03T07:44:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4089,109,1325591400.0,14,10,2012-01-03T11:50:00.000+02:00,Round Grinding - Manual,Machine 27 - Grinding
4090,109,1325606400.0,14,10,2012-01-03T16:00:00.000+02:00,Round Grinding - Manual,Machine 27 - Grinding
4091,109,1325634000.0,14,10,2012-01-03T23:40:00.000+02:00,Round Grinding - Manual,Machine 27 - Grinding
4092,109,1325693640.0,14,10,2012-01-04T16:14:00.000+02:00,Round Grinding - Manual,Machine 27 - Grinding
4093,109,1325696280.0,14,10,2012-01-04T16:58:00.000+02:00,Round Grinding - Manual,Machine 27 - Grinding
4094,109,1325757180.0,5,1,2012-01-05T09:53:00.000+02:00,Final Inspection Q.C.,Quality Check 1
4095,109,1325777340.0,5,1,2012-01-05T15:29:00.000+02:00,Final Inspection Q.C.,Quality Check 1
4096,109,1325808000.0,6,5,2012-01-06T00:00:00.000+02:00,Packing,Packing
4097,109,1325811600.0,6,5,2012-01-06T01:00:00.000+02:00,Packing,Packing
4098,110,1325548800.0,1,1,2012-01-03T00:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4099,110,1325553300.0,1,1,2012-01-03T01:15:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4100,110,1325574000.0,0,0,2012-01-03T07:00:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
4101,110,1325595600.0,0,0,2012-01-03T13:00:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
4102,110,1325635200.0,1,1,2012-01-04T00:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4103,110,1325639700.0,1,1,2012-01-04T01:15:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4104,110,1325663940.0,1,1,2012-01-04T07:59:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4105,110,1325672640.0,1,1,2012-01-04T10:24:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
4106,110,1326276480.0,2,2,2012-01-11T10:08:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
4107,110,1326279180.0,2,2,2012-01-11T10:53:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
4108,110,1326279480.0,2,2,2012-01-11T10:58:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
4109,110,1326288120.0,2,2,2012-01-11T13:22:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
4110,110,1326783600.0,4,4,2012-01-17T07:00:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
4111,110,1326792180.0,4,4,2012-01-17T09:23:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
4112,110,1326792240.0,4,4,2012-01-17T09:24:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
4113,110,1326816120.0,4,4,2012-01-17T16:02:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
