concept:name_1,lifecycle:transition_1,org:resource_1,Activity_1,Resource_1,Work_Order_Qty_1,Part_Desc__1,Worker_ID_1,Report_Type_1,Qty_Completed_1,Qty_Rejected_1,Qty_for_MRB_1,concept:name_2,lifecycle:transition_2,org:resource_2,Activity_2,Resource_2,Work_Order_Qty_2,Part_Desc__2,Worker_ID_2,Report_Type_2,Qty_Completed_2,Qty_Rejected_2,Qty_for_MRB_2,concept:name_3,lifecycle:transition_3,org:resource_3,Activity_3,Resource_3,Work_Order_Qty_3,Part_Desc__3,Worker_ID_3,Report_Type_3,Qty_Completed_3,Qty_Rejected_3,Qty_for_MRB_3,concept:name_4,lifecycle:transition_4,org:resource_4,Activity_4,Resource_4,Work_Order_Qty_4,Part_Desc__4,Worker_ID_4,Report_Type_4,Qty_Completed_4,Qty_Rejected_4,Qty_for_MRB_4,concept:name_5,lifecycle:transition_5,org:resource_5,Activity_5,Resource_5,Work_Order_Qty_5,Part_Desc__5,Worker_ID_5,Report_Type_5,Qty_Completed_5,Qty_Rejected_5,Qty_for_MRB_5,concept:name_6,lifecycle:transition_6,org:resource_6,Activity_6,Resource_6,Work_Order_Qty_6,Part_Desc__6,Worker_ID_6,Report_Type_6,Qty_Completed_6,Qty_Rejected_6,Qty_for_MRB_6,concept:name_7,lifecycle:transition_7,org:resource_7,Activity_7,Resource_7,Work_Order_Qty_7,Part_Desc__7,Worker_ID_7,Report_Type_7,Qty_Completed_7,Qty_Rejected_7,Qty_for_MRB_7,concept:name_8,lifecycle:transition_8,org:resource_8,Activity_8,Resource_8,Work_Order_Qty_8,Part_Desc__8,Worker_ID_8,Report_Type_8,Qty_Completed_8,Qty_Rejected_8,Qty_for_MRB_8,concept:name_9,lifecycle:transition_9,org:resource_9,Activity_9,Resource_9,Work_Order_Qty_9,Part_Desc__9,Worker_ID_9,Report_Type_9,Qty_Completed_9,Qty_Rejected_9,Qty_for_MRB_9,concept:name_10,lifecycle:transition_10,org:resource_10,Activity_10,Resource_10,Work_Order_Qty_10,Part_Desc__10,Worker_ID_10,Report_Type_10,Qty_Completed_10,Qty_Rejected_10,Qty_for_MRB_10,concept:name_11,lifecycle:transition_11,org:resource_11,Activity_11,Resource_11,Work_Order_Qty_11,Part_Desc__11,Worker_ID_11,Report_Type_11,Qty_Completed_11,Qty_Rejected_11,Qty_for_MRB_11,concept:name_12,lifecycle:transition_12,org:resource_12,Activity_12,Resource_12,Work_Order_Qty_12,Part_Desc__12,Worker_ID_12,Report_Type_12,Qty_Completed_12,Qty_Rejected_12,Qty_for_MRB_12,concept:name_13,lifecycle:transition_13,org:resource_13,Activity_13,Resource_13,Work_Order_Qty_13,Part_Desc__13,Worker_ID_13,Report_Type_13,Qty_Completed_13,Qty_Rejected_13,Qty_for_MRB_13,remainingTime,prediction
9,1,85,9,10,51,38,85,11,7,7,7,9,13,85,9,10,51,38,85,11,7,7,7,9,1,14,9,10,51,38,14,11,7,7,7,9,13,14,9,10,51,38,14,11,7,7,7,9,1,8,9,10,51,38,8,11,7,7,7,9,13,8,9,10,51,38,8,11,7,7,7,9,1,8,9,10,51,38,8,6,44,7,7,17,1,52,17,18,51,38,52,11,7,7,7,17,13,52,17,18,51,38,52,11,7,7,7,9,13,8,9,10,51,38,8,6,44,7,7,9,1,14,9,10,51,38,14,6,63,7,7,9,13,14,9,10,51,38,14,6,63,7,7,17,1,52,17,18,51,38,52,6,7,50,7,181800.0,181799.953125
122,1,39,122,41,51,27,39,49,7,7,7,122,13,39,122,41,51,27,39,49,7,7,7,122,1,45,122,41,51,27,45,11,7,7,7,56,1,57,56,56,51,27,57,6,51,7,7,56,13,57,56,56,51,27,57,6,51,7,7,122,13,45,122,41,51,27,45,11,7,7,7,122,1,45,122,41,51,27,45,6,51,7,7,122,13,45,122,41,51,27,45,6,51,7,7,30,1,29,30,18,51,27,29,6,51,7,7,30,13,29,30,18,51,27,29,6,51,7,7,0,1,20,0,3,51,27,20,6,51,7,7,0,13,20,0,3,51,27,20,6,51,7,7,21,1,20,21,22,51,27,20,6,51,7,7,3180.0,3180.00073242
93,1,60,93,94,92,54,60,11,7,7,7,93,13,60,93,94,92,54,60,11,7,7,7,93,1,60,93,94,92,54,60,11,7,7,7,93,13,60,93,94,92,54,60,11,7,7,7,93,1,98,93,94,92,54,98,6,4,7,7,93,13,98,93,94,92,54,98,6,4,7,7,93,1,60,93,94,92,54,60,6,37,7,7,93,13,60,93,94,92,54,60,6,37,7,7,59,1,29,59,18,92,54,29,6,92,7,7,21,1,20,21,22,92,54,20,6,92,7,7,59,13,29,59,18,92,54,29,6,92,7,7,21,13,20,21,22,92,54,20,6,92,7,7,56,1,57,56,56,92,54,57,6,92,7,7,3600.0,3600.00146484
75,1,32,75,76,4,38,32,11,66,7,7,75,13,32,75,76,4,38,32,11,66,7,7,75,1,85,75,76,4,38,85,6,42,7,7,75,13,85,75,76,4,38,85,6,42,7,7,75,1,43,75,76,4,38,43,6,12,7,7,75,13,43,75,76,4,38,43,6,12,7,7,17,1,29,17,18,4,38,29,6,42,7,7,17,13,29,17,18,4,38,29,6,42,7,7,21,1,89,21,22,4,38,89,6,42,7,7,21,13,89,21,22,4,38,89,6,42,7,7,0,1,251,0,3,4,38,251,6,42,7,7,0,13,251,0,3,4,38,251,6,42,7,7,56,1,57,56,56,4,38,57,6,42,7,7,135180.0,135180.0
108,1,85,108,109,256,5,85,11,66,7,7,108,13,85,108,109,256,5,85,11,66,7,7,108,1,8,108,109,256,5,8,6,33,7,7,108,13,8,108,109,256,5,8,6,33,7,7,108,1,43,108,109,256,5,43,6,79,7,7,108,13,43,108,109,256,5,43,6,79,7,7,108,1,8,108,109,256,5,8,6,53,7,7,108,13,8,108,109,256,5,8,6,53,7,7,108,1,8,108,109,256,5,8,6,102,7,7,108,13,8,108,109,256,5,8,6,102,7,7,108,1,85,108,109,256,5,85,6,91,7,7,108,13,85,108,109,256,5,85,6,91,7,7,108,1,43,108,109,256,5,43,6,7,7,7,36180.0,36179.9882812
122,1,39,122,41,4,121,39,11,12,7,7,122,13,39,122,41,4,121,39,11,12,7,7,122,1,39,122,41,4,121,39,6,19,7,7,122,13,39,122,41,4,121,39,6,19,7,7,30,1,29,30,18,4,121,29,6,4,7,7,30,13,29,30,18,4,121,29,6,4,7,7,35,1,20,35,36,4,121,20,6,4,7,7,35,13,20,35,36,4,121,20,6,4,7,7,0,1,20,0,3,4,121,20,6,4,7,7,0,13,20,0,3,4,121,20,6,4,7,7,204,1,206,204,205,4,121,206,6,4,7,7,204,13,206,204,205,4,121,206,6,4,7,7,30,1,29,30,18,4,121,29,6,7,7,7,248280.0,248279.953125
9,1,14,9,10,15,218,14,11,7,7,7,9,13,14,9,10,15,218,14,11,7,7,7,257,1,8,257,10,15,218,8,11,7,7,7,257,13,8,257,10,15,218,8,11,7,7,7,9,1,14,9,10,15,218,14,11,12,7,7,9,13,14,9,10,15,218,14,11,12,7,7,9,1,85,9,10,15,218,85,6,107,7,7,9,13,85,9,10,15,218,85,6,107,7,7,9,1,8,9,10,15,218,8,11,7,7,7,9,13,8,9,10,15,218,8,11,7,7,7,9,1,8,9,10,15,218,8,6,66,7,7,9,13,8,9,10,15,218,8,6,66,7,7,17,1,29,17,18,15,218,29,6,15,7,7,229260.0,229259.953125
70,1,71,70,72,58,27,71,11,12,7,7,70,13,71,70,72,58,27,71,11,12,7,7,70,1,71,70,72,58,27,71,6,44,7,7,70,13,71,70,72,58,27,71,6,44,7,7,56,1,57,56,56,58,27,57,6,91,7,7,56,13,57,56,56,58,27,57,6,91,7,7,30,1,29,30,18,58,27,29,6,91,7,7,30,13,29,30,18,58,27,29,6,91,7,7,21,1,20,21,22,58,27,20,6,91,7,7,21,13,20,21,22,58,27,20,6,91,7,7,35,1,20,35,36,58,27,20,6,91,7,7,35,13,20,35,36,58,27,20,6,91,7,7,59,1,29,59,18,58,27,29,6,91,7,7,4500.0,4500.00244141
40,1,39,40,41,91,27,39,11,7,7,7,40,13,39,40,41,91,27,39,11,7,7,7,40,1,39,40,41,91,27,39,6,91,7,7,40,13,39,40,41,91,27,39,6,91,7,7,17,1,29,17,18,91,27,29,6,91,7,7,17,13,29,17,18,91,27,29,6,91,7,7,35,1,2,35,36,91,27,2,6,7,7,7,35,13,2,35,36,91,27,2,6,7,7,7,35,1,20,35,36,91,27,20,6,12,7,7,35,13,20,35,36,91,27,20,6,12,7,7,21,1,20,21,22,91,27,20,6,91,7,7,35,1,2,35,36,91,27,2,6,44,7,7,21,13,20,21,22,91,27,20,6,91,7,7,167160.0,167159.96875
9,1,8,9,10,64,209,8,11,7,7,7,9,13,8,9,10,64,209,8,11,7,7,7,9,1,85,9,10,64,209,85,11,7,7,7,9,13,85,9,10,64,209,85,11,7,7,7,9,1,14,9,10,64,209,14,11,7,7,7,9,13,14,9,10,64,209,14,11,7,7,7,9,1,43,9,10,64,209,43,11,7,7,7,9,13,43,9,10,64,209,43,11,7,7,7,9,1,85,9,10,64,209,85,11,12,7,7,9,13,85,9,10,64,209,85,11,12,7,7,9,1,8,9,10,64,209,8,11,7,7,7,9,13,8,9,10,64,209,8,11,7,7,7,9,1,8,9,10,64,209,8,6,141,7,7,876660.0,876659.6875
40,1,45,40,41,4,38,45,11,7,7,7,40,13,45,40,41,4,38,45,11,7,7,7,40,1,45,40,41,4,38,45,11,7,7,7,40,13,45,40,41,4,38,45,11,7,7,7,40,1,39,40,41,4,38,39,6,4,7,7,40,13,39,40,41,4,38,39,6,4,7,7,40,1,39,40,41,4,38,39,11,7,7,7,40,13,39,40,41,4,38,39,11,7,7,7,40,1,45,40,41,4,38,45,11,7,7,7,40,13,45,40,41,4,38,45,11,7,7,7,40,1,45,40,41,4,38,45,6,4,7,7,40,13,45,40,41,4,38,45,6,4,7,7,17,1,80,17,18,4,38,80,6,4,7,7,1378200.0,1378199.5
23,1,71,23,25,100,174,71,11,7,7,7,23,13,71,23,25,100,174,71,11,7,7,7,23,1,71,23,25,100,174,71,11,7,7,7,23,13,71,23,25,100,174,71,11,7,7,7,23,1,28,23,25,100,174,28,11,7,7,7,23,13,28,23,25,100,174,28,11,7,7,7,23,1,28,23,25,100,174,28,11,7,7,7,23,13,28,23,25,100,174,28,11,7,7,7,23,1,71,23,25,100,174,71,6,50,7,7,23,13,71,23,25,100,174,71,6,50,7,7,23,1,24,23,25,100,174,24,6,42,7,7,17,1,16,17,18,100,174,16,6,58,12,7,17,13,16,17,18,100,174,16,6,58,12,7,1456800.0,1456798.75
108,1,43,108,109,37,5,43,11,12,7,7,108,13,43,108,109,37,5,43,11,12,7,7,108,1,43,108,109,37,5,43,6,31,7,7,108,13,43,108,109,37,5,43,6,31,7,7,17,1,52,17,18,37,5,52,6,31,12,7,17,13,52,17,18,37,5,52,6,31,12,7,21,1,20,21,22,37,5,20,6,31,7,7,21,13,20,21,22,37,5,20,6,31,7,7,0,1,2,0,3,37,5,2,6,7,7,7,0,13,2,0,3,37,5,2,6,7,7,7,0,1,20,0,3,37,5,20,6,61,7,7,0,13,20,0,3,37,5,20,6,61,7,7,154,1,150,154,155,37,5,150,11,7,7,7,106440.0,106440.023438
108,1,85,108,109,160,5,85,11,12,7,7,108,13,85,108,109,160,5,85,11,12,7,7,108,1,85,108,109,160,5,85,6,7,7,7,108,13,85,108,109,160,5,85,6,7,7,7,108,1,43,108,109,160,5,43,11,12,7,7,108,13,43,108,109,160,5,43,11,12,7,7,108,1,43,108,109,160,5,43,6,68,7,7,108,13,43,108,109,160,5,43,6,68,7,7,17,1,52,17,18,160,5,52,6,68,66,7,17,13,52,17,18,160,5,52,6,68,66,7,21,1,20,21,22,160,5,20,6,68,7,7,21,13,20,21,22,160,5,20,6,68,7,7,242,1,2,242,36,160,5,2,6,7,7,7,309000.0,309000.09375
108,1,85,108,109,183,47,85,11,7,7,7,108,13,85,108,109,183,47,85,11,7,7,7,108,1,85,108,109,183,47,85,11,12,7,7,108,13,85,108,109,183,47,85,11,12,7,7,108,1,14,108,109,183,47,14,11,12,7,7,108,13,14,108,109,183,47,14,11,12,7,7,108,1,43,108,109,183,47,43,6,79,7,7,108,13,43,108,109,183,47,43,6,79,7,7,108,1,85,108,109,183,47,85,6,4,7,7,17,1,52,17,18,183,47,52,6,7,7,7,17,13,52,17,18,183,47,52,6,7,7,7,108,13,85,108,109,183,47,85,6,4,7,7,108,1,8,108,109,183,47,8,6,46,7,7,365940.0,365939.875
40,1,39,40,41,61,127,39,11,12,7,7,40,13,39,40,41,61,127,39,11,12,7,7,40,1,39,40,41,61,127,39,6,91,7,7,40,13,39,40,41,61,127,39,6,91,7,7,40,1,39,40,41,61,127,39,6,7,7,7,40,13,39,40,41,61,127,39,6,7,7,7,40,1,39,40,41,61,127,39,6,66,7,7,40,13,39,40,41,61,127,39,6,66,7,7,40,1,39,40,41,61,127,39,11,12,7,7,40,13,39,40,41,61,127,39,11,12,7,7,17,1,29,17,18,61,127,29,6,7,7,7,17,13,29,17,18,61,127,29,6,7,7,7,40,1,45,40,41,61,127,45,6,55,7,7,853680.0,853679.75
75,1,32,75,76,250,38,32,11,7,7,7,75,13,32,75,76,250,38,32,11,7,7,7,75,1,89,75,76,250,38,89,11,34,7,7,75,13,89,75,76,250,38,89,11,34,7,7,75,1,43,75,76,250,38,43,6,34,7,7,75,13,43,75,76,250,38,43,6,34,7,7,75,1,32,75,76,250,38,32,6,181,7,7,75,13,32,75,76,250,38,32,6,181,7,7,75,1,89,75,76,250,38,89,6,4,7,7,75,13,89,75,76,250,38,89,6,4,7,7,75,1,89,75,76,250,38,89,6,12,7,7,75,13,89,75,76,250,38,89,6,12,7,7,17,1,52,17,18,250,38,52,6,4,7,7,74820.0,74819.9765625
241,1,8,241,109,159,263,8,11,7,7,7,241,13,8,241,109,159,263,8,11,7,7,7,108,1,14,108,109,159,263,14,11,7,7,7,108,13,14,108,109,159,263,14,11,7,7,7,108,1,43,108,109,159,263,43,11,4,7,7,108,13,43,108,109,159,263,43,11,4,7,7,108,1,43,108,109,159,263,43,6,255,7,7,108,13,43,108,109,159,263,43,6,255,7,7,108,1,8,108,109,159,263,8,6,64,7,7,108,13,8,108,109,159,263,8,6,64,7,7,75,1,8,75,76,159,263,8,6,7,7,7,75,13,8,75,76,159,263,8,6,7,7,7,108,1,8,108,109,159,263,8,6,63,7,7,170160.0,170159.9375
103,1,71,103,25,88,27,71,11,7,7,7,103,13,71,103,25,88,27,71,11,7,7,7,103,1,28,103,25,88,27,28,11,12,7,7,103,13,28,103,25,88,27,28,11,12,7,7,103,1,28,103,25,88,27,28,6,74,7,7,103,13,28,103,25,88,27,28,6,74,7,7,30,1,29,30,18,88,27,29,6,88,7,7,30,13,29,30,18,88,27,29,6,88,7,7,0,1,20,0,3,88,27,20,6,7,7,7,0,13,20,0,3,88,27,20,6,7,7,7,0,1,20,0,3,88,27,20,6,88,7,7,0,13,20,0,3,88,27,20,6,88,7,7,93,1,98,93,94,88,27,98,11,7,7,7,410520.0,410519.90625
108,1,85,108,109,161,264,85,11,7,7,7,108,13,85,108,109,161,264,85,11,7,7,7,108,1,14,108,109,161,264,14,11,50,7,7,108,13,14,108,109,161,264,14,11,50,7,7,108,1,14,108,109,161,264,14,6,7,7,7,108,1,43,108,109,161,264,43,6,182,7,7,108,13,14,108,109,161,264,14,6,7,7,7,108,13,43,108,109,161,264,43,6,182,7,7,30,1,29,30,18,161,264,29,6,7,7,7,30,13,29,30,18,161,264,29,6,7,7,7,108,1,32,108,109,161,264,32,49,7,7,7,108,13,32,108,109,161,264,32,49,7,7,7,108,1,8,108,109,161,264,8,6,265,7,7,495180.0,495179.90625
17,1,52,17,18,159,38,52,6,7,7,7,17,13,52,17,18,159,38,52,6,7,7,7,17,1,52,17,18,159,38,52,6,159,7,7,17,13,52,17,18,159,38,52,6,159,7,7,0,1,2,0,3,159,38,2,6,7,7,7,0,13,2,0,3,159,38,2,6,7,7,7,0,1,2,0,3,159,38,2,6,64,7,7,21,1,89,21,22,159,38,89,6,159,7,7,0,13,2,0,3,159,38,2,6,64,7,7,0,1,20,0,3,159,38,20,6,146,7,7,21,13,89,21,22,159,38,89,6,159,7,7,0,13,20,0,3,159,38,20,6,146,7,7,56,1,137,56,56,159,38,137,6,271,7,7,31200.0,31199.9882812
17,1,52,17,18,73,38,52,6,73,7,7,17,13,52,17,18,73,38,52,6,73,7,7,21,1,153,21,22,73,38,153,6,248,7,7,21,13,153,21,22,73,38,153,6,248,7,7,21,1,2,21,22,73,38,2,6,272,7,7,21,13,2,21,22,73,38,2,6,272,7,7,0,1,2,0,3,73,38,2,6,7,7,7,0,1,2,0,3,73,38,2,6,7,7,7,0,13,2,0,3,73,38,2,6,7,7,7,0,13,2,0,3,73,38,2,6,7,7,7,35,1,20,35,36,73,38,20,6,73,7,7,35,13,20,35,36,73,38,20,6,73,7,7,0,1,20,0,3,73,38,20,6,73,7,7,854460.0,854459.8125
17,1,29,17,18,273,144,29,6,7,7,7,17,13,29,17,18,273,144,29,6,7,7,7,17,1,29,17,18,273,144,29,6,7,7,7,17,13,29,17,18,273,144,29,6,7,7,7,17,1,29,17,18,273,144,29,6,274,7,7,17,13,29,17,18,273,144,29,6,274,7,7,0,1,2,0,3,273,144,2,6,7,7,7,0,13,2,0,3,273,144,2,6,7,7,7,21,1,20,21,22,273,144,20,6,274,7,7,21,13,20,21,22,273,144,20,6,274,7,7,0,1,20,0,3,273,144,20,6,274,7,7,0,13,20,0,3,273,144,20,6,274,7,7,59,1,29,59,18,273,144,29,6,7,7,7,113100.0,113099.984375
0,1,20,0,3,149,5,20,6,42,7,7,0,13,20,0,3,149,5,20,6,42,7,7,118,1,150,118,120,149,5,150,11,7,7,7,118,13,150,118,120,149,5,150,11,7,7,7,118,1,150,118,120,149,5,150,6,66,7,7,118,13,150,118,120,149,5,150,6,66,7,7,118,1,119,118,120,149,5,119,6,91,7,7,118,13,119,118,120,149,5,119,6,91,7,7,59,1,16,59,18,149,5,16,6,7,7,7,59,13,16,59,18,149,5,16,6,7,7,7,59,1,16,59,18,149,5,16,6,7,7,7,59,13,16,59,18,149,5,16,6,7,7,7,59,1,16,59,18,149,5,16,6,7,34,7,6200100.0,6200098.0
108,1,8,108,109,157,5,8,11,66,7,7,108,13,8,108,109,157,5,8,11,66,7,7,108,1,8,108,109,157,5,8,6,15,7,7,108,13,8,108,109,157,5,8,6,15,7,7,108,1,85,108,109,157,5,85,49,7,7,7,108,13,85,108,109,157,5,85,49,7,7,7,108,1,8,108,109,157,5,8,11,7,7,7,108,13,8,108,109,157,5,8,11,7,7,7,108,1,8,108,109,157,5,8,6,112,7,7,9,1,8,9,10,157,5,8,11,7,7,7,9,13,8,9,10,157,5,8,11,7,7,7,108,13,8,108,109,157,5,8,6,112,7,7,108,1,85,108,109,157,5,85,6,15,7,7,6137400.0,6137398.5
70,1,24,70,72,31,5,24,6,66,7,7,70,13,24,70,72,31,5,24,6,66,7,7,151,1,60,151,94,31,5,60,6,7,7,7,151,13,60,151,94,31,5,60,6,7,7,7,56,1,57,56,56,31,5,57,6,107,7,7,56,1,57,56,56,31,5,57,6,7,7,7,56,13,57,56,56,31,5,57,6,107,7,7,56,13,57,56,56,31,5,57,6,7,7,7,59,1,52,59,18,31,5,52,6,107,7,7,59,13,52,59,18,31,5,52,6,107,7,7,17,1,52,17,18,31,5,52,6,7,7,7,17,13,52,17,18,31,5,52,6,7,7,7,17,1,52,17,18,31,5,52,6,42,7,7,7083600.0,7083598.5
108,1,85,108,109,73,5,85,11,7,7,7,108,13,85,108,109,73,5,85,11,7,7,7,108,1,43,108,109,73,5,43,11,12,7,7,108,13,43,108,109,73,5,43,11,12,7,7,108,1,43,108,109,73,5,43,6,167,7,7,108,13,43,108,109,73,5,43,6,167,7,7,17,1,52,17,18,73,5,52,6,7,12,7,108,1,85,108,109,73,5,85,11,12,7,7,108,13,85,108,109,73,5,85,11,12,7,7,17,13,52,17,18,73,5,52,6,7,12,7,108,1,8,108,109,73,5,8,6,44,7,7,108,13,8,108,109,73,5,8,6,44,7,7,108,1,85,108,109,73,5,85,6,66,7,7,6039240.0,6039238.5
0,1,2,0,3,168,5,2,6,7,7,7,0,13,2,0,3,168,5,2,6,7,7,7,0,1,20,0,3,168,5,20,6,78,7,7,0,1,2,0,3,168,5,2,6,7,7,7,0,13,2,0,3,168,5,2,6,7,7,7,0,1,2,0,3,168,5,2,6,7,7,7,0,13,20,0,3,168,5,20,6,78,7,7,0,1,20,0,3,168,5,20,6,7,7,7,0,13,20,0,3,168,5,20,6,7,7,7,118,1,153,118,120,168,5,153,11,7,7,7,0,13,2,0,3,168,5,2,6,7,7,7,118,13,153,118,120,168,5,153,11,7,7,7,118,1,153,118,120,168,5,153,11,7,7,7,7498080.0,7498074.0
151,1,98,151,94,197,5,98,6,7,7,7,151,13,98,151,94,197,5,98,6,7,7,7,21,1,98,21,22,197,5,98,6,184,7,7,21,13,98,21,22,197,5,98,6,184,7,7,198,1,98,198,120,197,5,98,6,7,7,7,198,13,98,198,120,197,5,98,6,7,7,7,151,1,98,151,94,197,5,98,6,7,7,7,151,13,98,151,94,197,5,98,6,7,7,7,21,1,98,21,22,197,5,98,6,199,7,7,21,13,98,21,22,197,5,98,6,199,7,7,0,1,2,0,3,197,5,2,6,7,7,7,0,13,2,0,3,197,5,2,6,7,7,7,0,1,2,0,3,197,5,2,6,7,7,7,6026880.0,6026878.0
30,1,52,30,18,126,203,52,6,7,7,7,30,13,52,30,18,126,203,52,6,7,7,7,30,1,52,30,18,126,203,52,6,128,12,7,30,13,52,30,18,126,203,52,6,128,12,7,204,1,133,204,205,126,203,133,6,7,7,7,204,13,133,204,205,126,203,133,6,7,7,7,204,1,206,204,205,126,203,206,6,7,7,7,204,13,206,204,205,126,203,206,6,7,7,7,204,1,133,204,205,126,203,133,6,7,7,7,204,13,133,204,205,126,203,133,6,7,7,7,30,1,52,30,18,126,203,52,6,7,7,7,30,1,52,30,18,126,203,52,6,7,7,7,30,13,52,30,18,126,203,52,6,7,7,7,4413180.0,4413178.5
108,1,32,108,109,146,5,32,11,7,7,7,108,13,32,108,109,146,5,32,11,7,7,7,108,1,8,108,109,146,5,8,11,12,7,7,108,13,8,108,109,146,5,8,11,12,7,7,108,1,85,108,109,146,5,85,6,4,7,7,108,13,85,108,109,146,5,85,6,4,7,7,108,1,89,108,109,146,5,89,6,88,7,7,108,13,89,108,109,146,5,89,6,88,7,7,108,1,43,108,109,146,5,43,6,229,7,7,108,13,43,108,109,146,5,43,6,229,7,7,108,1,85,108,109,146,5,85,6,37,7,7,108,13,85,108,109,146,5,85,6,37,7,7,108,1,43,108,109,146,5,43,6,167,7,7,6685320.0,6685318.0
70,1,71,70,72,232,144,71,11,7,7,7,70,13,71,70,72,232,144,71,11,7,7,7,70,1,71,70,72,232,144,71,6,66,7,7,70,13,71,70,72,232,144,71,6,66,7,7,70,1,24,70,72,232,144,24,6,37,7,7,70,13,24,70,72,232,144,24,6,37,7,7,70,1,32,70,72,232,144,32,6,31,7,7,70,13,32,70,72,232,144,32,6,31,7,7,70,1,71,70,72,232,144,71,6,34,7,7,70,13,71,70,72,232,144,71,6,34,7,7,70,1,24,70,72,232,144,24,11,12,7,7,70,13,24,70,72,232,144,24,11,12,7,7,70,1,24,70,72,232,144,24,6,12,7,7,6066660.0,6066657.5
75,1,43,75,76,233,38,43,11,7,7,7,75,13,43,75,76,233,38,43,11,7,7,7,75,1,43,75,76,233,38,43,11,12,7,7,75,13,43,75,76,233,38,43,11,12,7,7,75,1,43,75,76,233,38,43,6,50,7,7,75,13,43,75,76,233,38,43,6,50,7,7,75,1,32,75,76,233,38,32,6,102,7,7,75,13,32,75,76,233,38,32,6,102,7,7,75,1,43,75,76,233,38,43,6,92,7,7,75,13,43,75,76,233,38,43,6,92,7,7,75,1,71,75,76,233,38,71,6,58,7,7,75,13,71,75,76,233,38,71,6,58,7,7,17,1,29,17,18,233,38,29,6,7,7,7,4515480.0,4515478.5
17,1,16,17,18,237,5,16,6,7,7,7,17,13,16,17,18,237,5,16,6,7,7,7,108,1,85,108,109,237,5,85,11,7,7,7,108,13,85,108,109,237,5,85,11,7,7,7,108,1,8,108,109,237,5,8,6,238,7,7,108,13,8,108,109,237,5,8,6,238,7,7,108,1,85,108,109,237,5,85,6,78,7,7,17,1,16,17,18,237,5,16,11,7,7,7,108,13,85,108,109,237,5,85,6,78,7,7,108,1,85,108,109,237,5,85,11,12,7,7,17,13,16,17,18,237,5,16,11,7,7,7,17,1,52,17,18,237,5,52,6,237,7,7,17,13,52,17,18,237,5,52,6,237,7,7,7285200.0,7285197.0
108,1,8,108,109,146,5,8,11,7,7,7,108,1,8,108,109,146,5,8,11,7,7,7,108,13,8,108,109,146,5,8,11,7,7,7,108,13,8,108,109,146,5,8,11,7,7,7,108,1,8,108,109,146,5,8,6,92,7,7,108,13,8,108,109,146,5,8,6,92,7,7,108,1,85,108,109,146,5,85,49,7,7,7,17,1,80,17,18,146,5,80,6,7,7,7,108,13,85,108,109,146,5,85,49,7,7,7,17,13,80,17,18,146,5,80,6,7,7,7,108,1,8,108,109,146,5,8,6,58,7,7,17,1,80,17,18,146,5,80,6,107,34,7,17,13,80,17,18,146,5,80,6,107,34,7,6565500.0,6565498.0
9,1,14,9,10,180,5,14,11,7,7,7,9,13,14,9,10,180,5,14,11,7,7,7,108,1,85,108,109,180,5,85,11,12,7,7,108,13,85,108,109,180,5,85,11,12,7,7,9,1,8,9,10,180,5,8,11,7,7,7,9,13,8,9,10,180,5,8,11,7,7,7,9,1,8,9,10,180,5,8,6,66,7,7,9,13,8,9,10,180,5,8,6,66,7,7,9,1,8,9,10,180,5,8,11,7,7,7,9,13,8,9,10,180,5,8,11,7,7,7,9,1,8,9,10,180,5,8,6,69,7,7,9,13,8,9,10,180,5,8,6,69,7,7,108,1,45,108,109,180,5,45,6,7,7,7,4765380.0,4765378.5
108,1,85,108,109,146,5,85,11,12,7,7,108,1,85,108,109,146,5,85,6,91,7,7,108,13,85,108,109,146,5,85,11,12,7,7,108,13,85,108,109,146,5,85,6,91,7,7,108,1,8,108,109,146,5,8,6,140,7,7,9,1,8,9,10,146,5,8,11,7,7,7,9,13,8,9,10,146,5,8,11,7,7,7,108,13,8,108,109,146,5,8,6,140,7,7,108,1,14,108,109,146,5,14,6,58,7,7,108,13,14,108,109,146,5,14,6,58,7,7,108,1,8,108,109,146,5,8,6,64,7,7,108,13,8,108,109,146,5,8,6,64,7,7,9,1,71,9,10,146,5,71,6,195,7,7,4466460.0,4466458.5
9,1,8,9,10,64,65,8,11,7,7,7,9,1,14,9,10,64,65,14,11,66,7,7,9,13,8,9,10,64,65,8,11,7,7,7,9,13,14,9,10,64,65,14,11,66,7,7,17,1,29,17,18,64,65,29,6,67,7,7,9,1,43,9,10,64,65,43,11,12,7,7,9,13,43,9,10,64,65,43,11,12,7,7,9,1,43,9,10,64,65,43,6,68,7,7,17,13,29,17,18,64,65,29,6,67,7,7,9,13,43,9,10,64,65,43,6,68,7,7,9,1,8,9,10,64,65,8,6,69,7,7,17,1,29,17,18,64,65,29,6,7,7,7,17,13,29,17,18,64,65,29,6,7,7,7,1701540.0,1701540.125
