,id,timestamp,state,resource,next_state,next_time,next_dur,elapsed_time,total_time,remaining_time,history,total_q,queue_1,queue_4,queue_0,queue_3,queue_26,queue_41,queue_7,queue_10,queue_18,queue_2,queue_9,queue_14,queue_16,queue_17,queue_5,queue_19,queue_46,queue_15,queue_6,queue_34,queue_8,queue_33,queue_21,queue_35,queue_40,queue_39,queue_13,queue_29,queue_38,queue_24,queue_47,queue_36,queue_30,queue_27,queue_43,queue_48,queue_25,queue_42,queue_28,queue_50,queue_32,queue_11,queue_44,queue_37,queue_23,queue_22,queue_31,queue_52,queue_45,queue_54,queue_20,queue_53,queue_49,queue_12,queue_51
5596,217,1330357800.0,8,1,5,1330357860,60,523800,557700,33900,16_16_16_16_16_16_16_16_8_8_16_16_16_16_16_16_16_16_16_8_8_16_8_8_2_2_8_2_8,53,12,3,2,0,1,0,0,0,1,6,3,1,1,1,12,1,0,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5597,216,1330357800.0,19,14,8,1330422720,64920,377100,496500,119400,19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19_19,54,12,3,2,0,1,0,0,0,1,6,3,1,1,1,12,2,0,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5598,217,1330357860.0,5,1,5,1330357920,60,523860,557700,33840,16_16_16_16_16_16_16_16_8_8_16_16_16_16_16_16_16_16_16_8_8_16_8_8_2_2_8_2_8_5,54,12,3,2,0,1,0,0,0,1,6,3,1,1,1,13,2,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5599,217,1330357920.0,5,1,2,1330362180,4260,523920,557700,33780,16_16_16_16_16_16_16_16_8_8_16_16_16_16_16_16_16_16_16_8_8_16_8_8_2_2_8_2_8_5_5,54,12,3,2,0,1,0,0,0,1,6,3,1,1,1,13,2,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5600,142,1330358100.0,5,1,5,1330358940,840,4592460,7303560,2711100,0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_1_0_1_0_0_0_1_1_1_1_27_27_27_27_1_27_27_1_27_27_27_27_27_27_27_27_27_27_27_27_27_27_27_27_2_2_2_2_2_2_3_3_3_2_2_3_3_3_2_2_3_3_4_4_15_4_15_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_15_15_15_15_15_15_5_5_6_6_15_15_5,54,12,3,2,0,1,0,0,0,1,6,3,1,1,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5601,169,1330358400.0,50,12,3,1330387200,28800,689460,2190660,1501200,50_50_50_50_50_50_50_50_50_50_50_50_50_50_50_50_50_1_1_50_50_50_50_1_1_50_50_50_50_50_50_50_50_1_1_50,52,11,3,2,0,1,0,0,0,1,6,3,0,1,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5602,193,1330358400.0,26,8,26,1330362000,3600,19800,187200,167400,52_52_26,53,11,3,2,0,2,0,0,0,1,6,3,0,1,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5603,19,1330358400.0,14,10,14,1330385340,26940,465000,608940,143940,14_14_14_14_14_14_6_6_14_5_5_14_14_14_14_14_14,54,11,3,2,0,2,0,0,0,1,6,3,1,1,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5604,142,1330358940.0,5,1,6,1330387200,28260,4593300,7303560,2710260,0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_1_0_1_0_0_0_1_1_1_1_27_27_27_27_1_27_27_1_27_27_27_27_27_27_27_27_27_27_27_27_27_27_27_27_2_2_2_2_2_2_3_3_3_2_2_3_3_3_2_2_3_3_4_4_15_4_15_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_15_15_15_15_15_15_5_5_6_6_15_15_5_5,54,11,3,2,0,2,0,0,0,1,6,3,1,1,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5605,63,1330359120.0,5,1,6,1330387200,28080,3500460,6236460,2736000,16_16_16_16_16_16_16_16_16_0_0_16_16_0_16_16_0_16_16_0_0_16_16_16_0_0_16_0_0_16_0_16_0_0_0_16_1_1_1_16_16_16_0_1_1_1_16_0_0_16_16_0_16_0_16_0_0_2_2_1_1_0_0_0_0_2_2_2_2_2_2_0_1_0_1_1_0_0_0_1_1_0_0_1_1_1_0_0_0_0_0_2_2_2_2_0_0_0_0_0_0_1_1_1_1_0_0_16_0_16_16_16_16_16_0_0_1_1_2_2_1_1_16_0_2_16_2_2_2_0_1_1_1_1_1_16_16_1_1_1_3_3_18_3_18_3_3_3_3_3_18_18_18_18_3_3_3_3_18_18_18_18_18_18_18_5_5_5_18_5_18_18_18_18_18_5_5_5_18_18_18_5,54,11,3,2,0,2,0,0,0,0,6,3,1,1,1,15,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5606,57,1330359240.0,26,22,26,1330360560,1320,84300,2760240,2675940,26_26_26_26_26_26_26_26_26_26_26_26_26_26_26,54,11,3,2,0,2,0,0,0,0,6,3,1,1,1,15,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5607,159,1330360020.0,16,11,16,1330386180,26160,0,2484180,2484180,16,55,11,3,2,0,2,0,0,0,0,6,3,1,2,1,15,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5608,57,1330360560.0,26,22,26,1330373220,12660,85620,2760240,2674620,26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26,55,11,3,2,0,2,0,0,0,0,6,3,1,2,1,15,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5609,4,1330360800.0,10,8,10,1330376940,16140,0,1326000,1326000,10,56,11,3,2,0,2,0,0,1,0,6,3,1,2,1,15,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5610,193,1330362000.0,26,8,5,1330412940,50940,23400,187200,163800,52_52_26_26,56,11,3,2,0,2,0,0,1,0,6,3,1,2,1,15,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5611,217,1330362180.0,2,2,16,1330387200,25020,528180,557700,29520,16_16_16_16_16_16_16_16_8_8_16_16_16_16_16_16_16_16_16_8_8_16_8_8_2_2_8_2_8_5_5_2,56,11,3,2,0,2,0,0,1,0,7,3,1,2,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5612,196,1330362780.0,7,6,7,1330386300,23520,554880,3285300,2730420,7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_1_1_1_1_7_7_1_1_7,56,10,3,2,0,2,0,1,1,0,7,3,1,2,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5613,213,1330364820.0,4,4,4,1330364880,60,1321200,3206820,1885620,0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_2_2_3_3_4_3_3_4_2_2_4,56,10,4,2,0,2,0,1,1,0,6,3,1,2,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5614,213,1330364880.0,4,4,4,1330373520,8640,1321260,3206820,1885560,0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_2_2_3_3_4_3_3_4_2_2_4_4,56,10,4,2,0,2,0,1,1,0,6,3,1,2,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5615,146,1330365300.0,5,1,6,1330387200,21900,4830900,6670800,1839900,16_16_16_16_16_16_16_1_16_1_16_1_1_16_1_16_16_2_1_1_16_1_2_16_2_2_3_3_3_3_21_21_3_3_3_3_3_21_3_21_3_3_3_3_21_3_21_3_18_18_18_18_18_18_3_3_3_3_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_18_18_4_4_4_4_4_3_3_4_4_4_5_5,56,10,4,2,0,2,0,1,1,0,6,3,1,2,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5616,220,1330371960.0,0,0,0,1330409820,37860,20400,2717640,2697240,0_0_0,56,10,4,2,0,2,0,1,1,0,6,3,1,2,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5617,57,1330373220.0,26,22,26,1330412280,39060,98280,2760240,2661960,26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26,56,10,4,2,0,2,0,1,1,0,6,3,1,2,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5618,213,1330373520.0,4,4,4,1330374480,960,1329900,3206820,1876920,0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_2_2_3_3_4_3_3_4_2_2_4_4_4,56,10,4,2,0,2,0,1,1,0,6,3,1,2,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5619,89,1330373820.0,19,14,19,1330401300,27480,565500,1736340,1170840,19_19_19,56,10,4,2,0,2,0,1,1,0,6,3,1,2,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5620,213,1330374480.0,4,4,4,1330380660,6180,1330860,3206820,1875960,0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_2_2_3_3_4_3_3_4_2_2_4_4_4_4,56,10,4,2,0,2,0,1,1,0,6,3,1,2,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5621,4,1330376940.0,10,8,10,1330379160,2220,16140,1326000,1309860,10_10,56,10,4,2,0,2,0,1,1,0,6,3,1,2,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5622,4,1330379160.0,10,8,10,1330392180,13020,18360,1326000,1307640,10_10_10,56,10,4,2,0,2,0,1,1,0,6,3,1,2,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5623,213,1330380660.0,4,4,4,1330411380,30720,1337040,3206820,1869780,0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_2_2_3_3_4_3_3_4_2_2_4_4_4_4_4,56,10,4,2,0,2,0,1,1,0,6,3,1,2,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5624,19,1330385340.0,14,10,14,1330443900,58560,491940,608940,117000,14_14_14_14_14_14_6_6_14_5_5_14_14_14_14_14_14_14,56,10,4,2,0,2,0,1,1,0,6,3,1,2,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5625,159,1330386180.0,16,11,16,1330401420,15240,26160,2484180,2458020,16_16,56,10,4,2,0,2,0,1,1,0,6,3,1,2,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5626,196,1330386300.0,7,6,1,1330419600,33300,578400,3285300,2706900,7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_1_1_1_1_7_7_1_1_7_7,56,10,4,2,0,2,0,1,1,0,6,3,1,2,1,14,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5627,63,1330387200.0,6,5,6,1330390800,3600,3528540,6236460,2707920,16_16_16_16_16_16_16_16_16_0_0_16_16_0_16_16_0_16_16_0_0_16_16_16_0_0_16_0_0_16_0_16_0_0_0_16_1_1_1_16_16_16_0_1_1_1_16_0_0_16_16_0_16_0_16_0_0_2_2_1_1_0_0_0_0_2_2_2_2_2_2_0_1_0_1_1_0_0_0_1_1_0_0_1_1_1_0_0_0_0_0_2_2_2_2_0_0_0_0_0_0_1_1_1_1_0_0_16_0_16_16_16_16_16_0_0_1_1_2_2_1_1_16_0_2_16_2_2_2_0_1_1_1_1_1_16_16_1_1_1_3_3_18_3_18_3_3_3_3_3_18_18_18_18_3_3_3_3_18_18_18_18_18_18_18_5_5_5_18_5_18_18_18_18_18_5_5_5_18_18_18_5_6,48,10,3,2,0,2,0,1,1,0,5,3,1,2,1,8,2,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5628,217,1330387200.0,6,5,6,1330390800,3600,553200,557700,4500,16_16_16_16_16_16_16_16_8_8_16_16_16_16_16_16_16_16_16_8_8_16_8_8_2_2_8_2_8_5_5_2_16_6,49,10,3,2,0,2,0,1,1,0,5,3,1,2,1,8,2,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5629,146,1330387200.0,6,5,6,1330390800,3600,4852800,6670800,1818000,16_16_16_16_16_16_16_1_16_1_16_1_1_16_1_16_16_2_1_1_16_1_2_16_2_2_3_3_3_3_21_21_3_3_3_3_3_21_3_21_3_3_3_3_21_3_21_3_18_18_18_18_18_18_3_3_3_3_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_18_18_4_4_4_4_4_3_3_4_4_4_5_5_6,50,10,3,2,0,2,0,1,1,0,5,3,1,2,1,8,2,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5630,217,1330387200.0,16,11,6,1330387200,0,553200,557700,4500,16_16_16_16_16_16_16_16_8_8_16_16_16_16_16_16_16_16_16_8_8_16_8_8_2_2_8_2_8_5_5_2_16,50,10,3,2,0,2,0,1,1,0,5,3,1,2,1,8,2,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5631,103,1330387200.0,6,5,6,1330390800,3600,4579020,4719960,140940,19_19_19_19_19_19_19_1_1_19_19_19_19_1_1_19_19_19_19_19_1_1_2_2_9_2_2_9_9_9_9_9_14_14_14_14_13_13_13_13_13_14_13_14_14_14_13_13_13_13_13_13_44_44_44_44_44_13_44_13_13_13_44_44_44_44_44_44_5_5_5_5_6,51,10,3,2,0,2,0,1,1,0,5,3,1,2,1,8,2,0,0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5632,169,1330387200.0,3,3,3,1330391700,4500,718260,2190660,1472400,50_50_50_50_50_50_50_50_50_50_50_50_50_50_50_50_50_1_1_50_50_50_50_1_1_50_50_50_50_50_50_50_50_1_1_50_3,52,10,3,2,1,2,0,1,1,0,5,3,1,2,1,8,2,0,0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5633,98,1330387200.0,6,5,6,1330390800,3600,4640580,7323480,2682900,34_34_2_2_35_35_34_34_2_2_3_3_3_3_3_3_18_18_3_3_3_18_3_3_3_18_18_18_18_3_3_18_18_18_18_18_18_18_18_3_3_18_39_3_3_39_3_3_3_3_4_4_5_5_5_5_5_5_4_4_4_5_3_5_5_3_5_4_4_4_5_5_5_5_6_6_6_6_5_5_5_5_5_5_5_5_5_5_5_5_6_6_5_5_34_34_6_6_5_5_5_5_5_5_5_5_5_5_5_5_2_2_5_18_5_18_18_18_6_6_5_5_5_5_5_5_6,53,10,3,2,1,2,0,1,1,0,5,3,1,2,1,8,2,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5634,76,1330387200.0,3,3,3,1330391700,4500,4838400,7556100,2717700,3_3_3_3_3_3_3_3_3_18_3_18_18_18_18_18_3_3_3_1_1_3_17_17_17_18_17_17_18_18_18_18_18_17_17_18_3_3_18_17_18_18_17_18_18_17_17_17_5_5_5_5_1_1_17_17_17_2_2_17_17_17_5_5_5_5_5_5_17_17_5_5_5_17_5_5_5_5_5_17_17_17_1_1_1_1_1_1_1_1_2_2_34_34_5_5_5_5_6_6_3_3_4_3_3_4_4_4_4_4_3,54,10,3,2,2,2,0,1,1,0,5,3,1,2,1,8,2,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5635,142,1330387200.0,6,5,6,1330390800,3600,4621560,7303560,2682000,0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_1_0_1_0_0_0_1_1_1_1_27_27_27_27_1_27_27_1_27_27_27_27_27_27_27_27_27_27_27_27_27_27_27_27_2_2_2_2_2_2_3_3_3_2_2_3_3_3_2_2_3_3_4_4_15_4_15_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_15_15_15_15_15_15_5_5_6_6_15_15_5_5_6,55,10,3,2,2,2,0,1,1,0,5,3,1,2,1,8,2,0,0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5636,177,1330387200.0,6,5,6,1330390800,3600,1623060,1713060,90000,10_10_10_10_10_10_10_10_10_10_10_10_10_10_10_10_1_9_1_9_2_2_2_2_5_5_5_5_6,56,10,3,2,2,2,0,1,1,0,5,3,1,2,1,8,2,0,0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5637,103,1330390800.0,6,5,45,1330435140,44340,4582620,4719960,137340,19_19_19_19_19_19_19_1_1_19_19_19_19_1_1_19_19_19_19_19_1_1_2_2_9_2_2_9_9_9_9_9_14_14_14_14_13_13_13_13_13_14_13_14_14_14_13_13_13_13_13_13_44_44_44_44_44_13_44_13_13_13_44_44_44_44_44_44_5_5_5_5_6_6,50,10,3,2,2,2,0,1,1,0,5,3,1,2,1,8,2,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5638,98,1330390800.0,6,5,34,1330870860,480060,4644180,7323480,2679300,34_34_2_2_35_35_34_34_2_2_3_3_3_3_3_3_18_18_3_3_3_18_3_3_3_18_18_18_18_3_3_18_18_18_18_18_18_18_18_3_3_18_39_3_3_39_3_3_3_3_4_4_5_5_5_5_5_5_4_4_4_5_3_5_5_3_5_4_4_4_5_5_5_5_6_6_6_6_5_5_5_5_5_5_5_5_5_5_5_5_6_6_5_5_34_34_6_6_5_5_5_5_5_5_5_5_5_5_5_5_2_2_5_18_5_18_18_18_6_6_5_5_5_5_5_5_6_6,51,10,3,2,2,2,0,1,1,0,5,3,1,2,1,8,2,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5639,146,1330390800.0,6,5,5,1330419600,28800,4856400,6670800,1814400,16_16_16_16_16_16_16_1_16_1_16_1_1_16_1_16_16_2_1_1_16_1_2_16_2_2_3_3_3_3_21_21_3_3_3_3_3_21_3_21_3_3_3_3_21_3_21_3_18_18_18_18_18_18_3_3_3_3_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_18_18_4_4_4_4_4_3_3_4_4_4_5_5_6_6,52,10,3,2,2,2,0,1,1,0,5,3,1,2,1,8,2,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5640,142,1330390800.0,6,5,5,1330417080,26280,4625160,7303560,2678400,0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_1_0_1_0_0_0_1_1_1_1_27_27_27_27_1_27_27_1_27_27_27_27_27_27_27_27_27_27_27_27_27_27_27_27_2_2_2_2_2_2_3_3_3_2_2_3_3_3_2_2_3_3_4_4_15_4_15_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_15_15_15_15_15_15_5_5_6_6_15_15_5_5_6_6,53,10,3,2,2,2,0,1,1,0,5,3,1,2,1,8,2,0,0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5641,177,1330390800.0,6,5,6,1330473600,82800,1626660,1713060,86400,10_10_10_10_10_10_10_10_10_10_10_10_10_10_10_10_1_9_1_9_2_2_2_2_5_5_5_5_6_6,54,10,3,2,2,2,0,1,1,0,5,3,1,2,1,8,2,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5642,63,1330390800.0,6,5,5,1330412400,21600,3532140,6236460,2704320,16_16_16_16_16_16_16_16_16_0_0_16_16_0_16_16_0_16_16_0_0_16_16_16_0_0_16_0_0_16_0_16_0_0_0_16_1_1_1_16_16_16_0_1_1_1_16_0_0_16_16_0_16_0_16_0_0_2_2_1_1_0_0_0_0_2_2_2_2_2_2_0_1_0_1_1_0_0_0_1_1_0_0_1_1_1_0_0_0_0_0_2_2_2_2_0_0_0_0_0_0_1_1_1_1_0_0_16_0_16_16_16_16_16_0_0_1_1_2_2_1_1_16_0_2_16_2_2_2_0_1_1_1_1_1_16_16_1_1_1_3_3_18_3_18_3_3_3_3_3_18_18_18_18_3_3_3_3_18_18_18_18_18_18_18_5_5_5_18_5_18_18_18_18_18_5_5_5_18_18_18_5_6_6,55,10,3,2,2,2,0,1,1,0,5,3,1,2,1,8,2,0,0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5643,217,1330390800.0,6,5,16,1330391700,900,556800,557700,900,16_16_16_16_16_16_16_16_8_8_16_16_16_16_16_16_16_16_16_8_8_16_8_8_2_2_8_2_8_5_5_2_16_6_6,56,10,3,2,2,2,0,1,1,0,5,3,1,2,1,8,2,0,0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5644,76,1330391700.0,3,3,3,1330416660,24960,4842900,7556100,2713200,3_3_3_3_3_3_3_3_3_18_3_18_18_18_18_18_3_3_3_1_1_3_17_17_17_18_17_17_18_18_18_18_18_17_17_18_3_3_18_17_18_18_17_18_18_17_17_17_5_5_5_5_1_1_17_17_17_2_2_17_17_17_5_5_5_5_5_5_17_17_5_5_5_17_5_5_5_5_5_17_17_17_1_1_1_1_1_1_1_1_2_2_34_34_5_5_5_5_6_6_3_3_4_3_3_4_4_4_4_4_3_3,54,10,3,2,1,2,0,1,1,0,5,3,1,2,1,8,2,0,0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
